#CODE;I love me some nice silky silk;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
silkroad.100.a;I see.;;;;;;;;;;;;;x
silkroad.100.b;As long as no one takes the riches we Sogdians worked hard for this!;;;;;;;;;;;;;x
silkroad.101.name;Night Falls on the Silk Road;;;;;;;;;;;;;x
silkroad.101.desc;The Silk Road.\n\nA road where fortunes were made and squandered. A road where empires rose and fell. Where culture prospered , where religions flourished.\n\nNow, a distant memory. Though merchants and their caravans still walk the trade routes of Eurasia, the profits they made now pale in comparison to the lucrative maritime traders of the Indian Ocean. The Silk Road, so it seems, has declined to the point of irrelevance.;;;;;;;;;;;;;x
silkroad.101.a;I see!;;;;;;;;;;;;;x
silkroad.101.b;Business looks bad for us Sogdians! Business looks bad indeed!;;;;;;;;;;;;;x
silkroad.102.name;The Silk Road Lingers On;;;;;;;;;;;;;x
silkroad.102.desc;Not too long ago Central Asia was in chaos in the wake of the Muslim invasions and the subsequent disintegration of the Caliphate, as well as the fall of the Uighur Khanate and the Tang Dynasty in China. Yet, against all odds, the Silk Road still manages to encourage some degree of commerce and cultural interaction presently.\n\nPerhaps its stewards - be they the shrewd Sogdians, the devout Khotanese, the brave Turks, or other such peoples - still find use in the long routes that stretch from China to the Mediterranean.\n\nAnd perhaps, if these people are diligent enough in their work, the Silk Road shall endure its current state of decay, and once again be the center of trade and culture it once was.;;;;;;;;;;;;;x
silkroad.102.a;We shall see if the Silk Road continues to rise.;;;;;;;;;;;;;x
silkroad.102.b;There will hopefully be many profits in store for us Sogdians.;;;;;;;;;;;;;x
silkroad.103.name;Dawn of a New Silk Road;;;;;;;;;;;;;x
silkroad.103.desc;For centuries, they peddled their wares - silk, above all - across the unforgiving desert and endless steppes. For centuries, they preached visions of paradise and eternal peace, whether Buddhist, Manichean, Zoroastrian, or Abrahamic. For centuries, they prospered and flourished.\n\nNow, the peoples of the Silk Road have reason to celebrate again. Against all odds - the chaos in Central Asia due to the collapse of the Caliphate, the fall of the Uighur Khanate and Tang China, and the rise of the maritime trade routes of the Indian Ocean - the Silk Road is becoming a hub of commerce and cultural exchange once more now that the turmoil in Central Asia is receding, and China is once more reunited under the Song.\n\nHow long will this prosperity last? Only time will tell.;;;;;;;;;;;;;x
silkroad.103.a;I see.;;;;;;;;;;;;;x
silkroad.103.b;Greed is good!;;;;;;;;;;;;;x
silkroad.104.name;Fall of the Tang;;;;;;;;;;;;;x
silkroad.104.desc;Bad news! Reports have come that the Tang Dynasty has lost the Mandate of Heaven and collapsed, overthrown by a filthy rebel! However, rather than re-uniting China under a new dynasty, this move has only caused the country to splinter more. Now, rival dynasties and kingdoms have rose all over China, and the land - once the mightiest in the world - is now plunged into chaos.\n\nFor the inhabitants of Eurasia, even those not directly linked to China, this bodes ill. Without a stable, prosperous China, commerce will decline, and it is quite possible the Silk Road might collapse.;;;;;;;;;;;;;x
silkroad.104.a;Not good news indeed!;;;;;;;;;;;;;x
silkroad.104.b;What's a Tang?;;;;;;;;;;;;;x
silkroad.105.name;The Rise of the Song;;;;;;;;;;;;;x
silkroad.105.desc;Encouraging news has come from the East. Following the end of the Tang Dynasty, China was plunged into chaos and anarchy. Now, a powerful warlord, Zhao Kuangyin, has successfully reunited all of China under a new dynasty, the Song.\n\nHowever, will the Song be able to achieve the power and prosperity the Tang once boasted? The new dynasty is certainly in a difficult position despite its success - surrounded by barbarian enemies, facing the daunting task of rebuilding the nation. For the inhabitants of Eurasia, however, there is hope that the Song will continue on the glorious legacy of the Middle Kingdom.;;;;;;;;;;;;;x
silkroad.105.a;Very well.;;;;;;;;;;;;;x
silkroad.105.b;Where is China again?;;;;;;;;;;;;;x
silkroad.106.name;The Rise of the Khitan;;;;;;;;;;;;;x
silkroad.106.desc;In the wake of the Tang Dynasty's collapse, various nomad tribes have taken advantage of China's chaos. One of these tribes, the Khitan, have risen to prominence above all others. Under the leadership of the mighty Yelu family, they have swept into northern China, conquering many cities and provinces.\n\nDespite their nomadic origins, however, it appears that many of these Khitan have a keen interest in Chinese administration and culture. Perhaps they will one day become civilized, like all other nomads who conquered China.;;;;;;;;;;;;;x
silkroad.106.a;Who knows what destiny lies in store for them?;;;;;;;;;;;;;x
silkroad.106.b;Khitan? What? You mean Cathay? Or chicken?;;;;;;;;;;;;;x
silkroad.107.name;Terrifying;;;;;;;;;;;;;x
silkroad.107.desc;Terrifying;;;;;;;;;;;;;x
silkroad.107.a;Terrifying;;;;;;;;;;;;;x
silkroad.107.b;Terrifying;;;;;;;;;;;;;x
silkroad.200.desc;Some Sogdians living in your territory wish to serve you. It is important to note that the Sogdians possess a large network across the Silk Road, stretching from Cathay to Russia - it would be wise to take advantage of these connections, as they may serve us commercially, politically, culturally, even militarily!;;;;;;;;;;;;;x
silkroad.200.a;Welcome these Sogdians. Their greed is good for us!;;;;;;;;;;;;;x
silkroad.206.desc;Uighurs living in our territory wish to offer their services. Once members of a powerful empire, the Uighurs nowadays are renowned for their administrative and cultural talents. Employing them will surely improve our realm internally!;;;;;;;;;;;;;x
silkroad.206.a;I will welcome them.;;;;;;;;;;;;;x
silkroad.209.desc;There are a number of Khotanese in your realm, and they have approached you, offering their services. The Khotanese of the Tarim Basin are renowned for their piety as Buddhists, which endows them with much ability in the cultural sphere, and while their acumen cannot compare with the profit-loving Sogdians, they are also capable merchants.;;;;;;;;;;;;;x
silkroad.209.a;Very well, I hope they will help us.;;;;;;;;;;;;;x
silkroad.210.desc;A few Crimean Goths under your rule wish to serve you. These are curious peoples, remnants of the mighty Gothic peoples who once ruled much of Europe, spiritually loyal to the Orthodox Church in Constantinople.;;;;;;;;;;;;;x
silkroad.210.a;I think we'll find use for them.;;;;;;;;;;;;;x
silkroad.211.desc;Centuries of Muslim rule have left the Iranian Zoroastrians in a difficult position, and many of them have fled to India. Now, today, some of them have come to you, offering you their services.;;;;;;;;;;;;;x
silkroad.211.a;Welcome these Parsis then.;;;;;;;;;;;;;x
silkroad.212.desc;Talented Assyrian men have come to you, wishing to offer you their services.;;;;;;;;;;;;;x
silkroad.212.a;I'll allow them to stay.;;;;;;;;;;;;;x
silkroad.213.desc;Some Coptic Christians have approached you, for they wish to serve in your court.;;;;;;;;;;;;;x
silkroad.213.a;Sounds good to me.;;;;;;;;;;;;;x
silkroad.214.desc;Strange men from a land called "Japan" have come to us from afar. Though they do not wish to tell the circumstances of how or why they arrived, they wish to bring much honor to your realm by serving you.;;;;;;;;;;;;;x
silkroad.214.a;So how do you say it, "Arigato... kimi-samaï... bakuraba... desu?";;;;;;;;;;;;;x
VIET_silly_gaijin;The Japanese men appear to be restraining themselves from laughter at your inept attempts to speak their tongue.;;;;;;;;;;;;;x
silkroad.215.desc;Men from the tropical realm of Annam have come to you from afar. It's not exactly clear how or why they are here - perhaps they are merchants, or political refugees - but they wish to serve in our court.;;;;;;;;;;;;;x
silkroad.215.a;Welcome them! I heard they make the best noodle soup in the world!;;;;;;;;;;;;;x
silkroad.216.desc;Chinese seekers of fortune have traveled much of the Silk Road to come to our realm. They believe they can find suitable employment in your court. Since they come from the most sophisticated, urbane, just, advanced, and cultured empire in the world, surely the advantages of having them with us are many!;;;;;;;;;;;;;x
silkroad.216.a;I, for one, await the day when the Chinese will take over the world!;;;;;;;;;;;;;x
silkroad.217.desc;These men have come from a faraway place, Korea, traversing much of the Silk Road. Now, here, at your court, they wish to serve you.;;;;;;;;;;;;;x
silkroad.217.a;I heard their music is good. Maybe.;;;;;;;;;;;;;x
silkroad.218.desc;Members of the local Chinese merchant community visit your court, and, impressed with your rule, wish to serve you as advisors and courtiers. ince they come from the most sophisticated, urbane, just, advanced, and cultured empire in the world, surely the advantages of having them with us are many!;;;;;;;;;;;;;x
silkroad.218.a;I, for one, await the day when the Chinese will take over the world!;;;;;;;;;;;;;x
silkroad.219.desc;Near your capital there is a sizeable community of merchants and others hailing from the spice islands. A few of these men have recently approached you, for they wish to offer their services.;;;;;;;;;;;;;x
silkroad.219.a;Very well!;;;;;;;;;;;;;x
silkroad.225.desc;Terrifying;;;;;;;;;;;;;x
silkroad.225.a;Terrifying;;;;;;;;;;;;;x
silkroad.300.desc;The new year shall soon be upon us and the world of Iran - from the snow-capped Pamir mountains to the fertile plains of Mesopotamia - shall soon be celebrating this holiday which has been observed since ancient times. This year, you intend to make Nowruz a spectacle to be remembered for years. Let us make preparations!;;;;;;;;;;;;;x
silkroad.300.a;You begin first by cleaning out your entire residence.;;;;;;;;;;;;;x
silkroad.301.tooltip;I have a good feeling about the upcoming new year.;;;;;;;;;;;;;x
silkroad.301.desc;Nowruz has officially begun! You wake up in the morning, full of energy and excitement. Before you do anything of importance, however, you first taste honey thrice, and light three candles before speaking to anyone, to ensure good luck and ward off disease.;;;;;;;;;;;;;x
silkroad.301.a;Now that that's taken care of...;;;;;;;;;;;;;x
silkroad.302.tooltip;Time to prepare for the court ceremony.;;;;;;;;;;;;;x
silkroad.302.name;The First Day of Nowruz;;;;;;;;;;;;;x
silkroad.302.desc;You welcome Nowruz in a lavishly decorated hall. Your servants have placed silver and gold plates and vases, filled to the brim with fruits and colorful flowers, all throughout, and it looks beautiful.\n\nAs custom has it, you are first greeted by a court Astronomer. He kisses the ground, and congratulates you on the New Year, and wishes you good fortune and prosperity for the coming year.;;;;;;;;;;;;;x
silkroad.302.a;Good. Now, let the musicians and singers come in!;;;;;;;;;;;;;x
silkroad.303.tooltip;My court will enjoy the entertainment, certainly.;;;;;;;;;;;;;x
silkroad.303.name;The Song and Music of Nowruz;;;;;;;;;;;;;x
silkroad.303.desc;All is festive and joyful as the musicians and singers come in, and your courtiers sit at their assigned locations. As the highest ranking member of the court, you have the right to choose whichever song you want the musicians and singers to perform first. There are many songs traditionally performed during Nowruz, and only Nowruz, after all.\n\nPerhaps you'd like to hear the grand “Nowruz-e bozorg”? Or the softer, more exotic “Nowruz-e Rahawi”? Or maybe the uplifting, spiritual “Bad-e Nowruzi”? Then again there is also the sweet, lovely “Takt-e Piruzi”...;;;;;;;;;;;;;x
silkroad.303.a;Play the majestic Nowruz-e bozorg!;;;;;;;;;;;;;x
silkroad.303.b;I wish to hear the soft sounds of Nowruz-e Rahawi!;;;;;;;;;;;;;x
silkroad.303.c;Inspire me with Bad-e Nowruzi!;;;;;;;;;;;;;x
silkroad.303.d;Let me be moved with Takt-e Piruzi!;;;;;;;;;;;;;x
silkroad.304.tooltip;The Nowruz festivities continue in your court.;;;;;;;;;;;;;x
silkroad.304.name;Nowruz Ends;;;;;;;;;;;;;x
silkroad.304.desc;This year's Nowruz has been nothing short of exciting and fun, but alas, all good things come to an end. The world begins to calm and settle down, and you return to your normal routine.;;;;;;;;;;;;;x
silkroad.304.a;May this year be a good one.;;;;;;;;;;;;;x
silkroad.305.desc;As part of the Nowruz celebrations, you exchange presents - usually sugar - with your friends and loved ones.;;;;;;;;;;;;;x
silkroad.305.a;This year I spent a lot of money on these presents!;;;;;;;;;;;;;x
silkroad.305.b;This year I spent enough money for these presents.;;;;;;;;;;;;;x
silkroad.305.c;This year I could only afford a little bit of money for these presents.;;;;;;;;;;;;;x
opinion_nowruz_present_large;Great Nowruz Present;;;;;;;;;;;;;x
opinion_nowruz_present_medium;Good Nowruz Present;;;;;;;;;;;;;x
opinion_nowruz_present_small;Acceptable Nowruz Present;;;;;;;;;;;;;x
VIET_celebrating_nowruz;Celebrating Nowruz;;;;;;;;;;;;;x
VIET_celebrated_nowruz;Celebrated Nowruz;;;;;;;;;;;;;x
silkroad.306.desc;The most popular day of Nowruz is the so-called "Water-pouring Day" for it is a day of happiness and friendship amongst all. You and your household sprinkle rosewater on relatives and guests. You even sprinkle on those who pass by your residence.;;;;;;;;;;;;;x
silkroad.306.a;Everyone and everything smells so pleasant.;;;;;;;;;;;;;x
silkroad.307.desc;Egg-dying is an important and popular activity during Nowruz. Even you, despite your high rank, decide to partake in this activity.;;;;;;;;;;;;;x
silkroad.307.a;What color of paint should I choose first...;;;;;;;;;;;;;x
silkroad.308.desc;You watch as fires are kindled everywhere in the surrounding villages and towns during the Nowruz celebrations. May joy and hope spread everywhere! The fires are meant to symbolize the most amazing acts of creation being re-enacted on a smaller scale.;;;;;;;;;;;;;x
silkroad.308.a;Amazing, yes.;;;;;;;;;;;;;x
silkroad.308.b;How blasphemous! Muslims shouldn't be doing this!;;;;;;;;;;;;;x
silkroad.309.desc;Wine! Nowruz is the perfect time to intoxicate oneself with the finest wines, for is it not a joyous celebration?;;;;;;;;;;;;;x
silkroad.309.a;I drink as much as I need to.;;;;;;;;;;;;;x
silkroad.309.b;I shall drink a lot! Let's be merry!;;;;;;;;;;;;;x
silkroad.309.c;Muslims shouldn't drink! Do we ignore religion just because we celebrate?;;;;;;;;;;;;;x
silkroad.312.name;Mir-e Nowruzi;;;;;;;;;;;;;x
silkroad.312.desc;Haha! [From.GetTitledFirstName] has been crowned the "Mir-e Nowruzi" or Nowruzian Ruler. As a fake king, he has been given an entire fake throne, officials, and soldiers. Unfortunately, [From.GetTitledFirstName] can now do as he wishes, being the Mir-e Nowruzi. Thankfully his "reign" will only last a few days.;;;;;;;;;;;;;x
silkroad.312.a;We'll see how this goes.;;;;;;;;;;;;;x
silkroad.313.tooltip;Hopefully I won't be forced to do anything stupid.;;;;;;;;;;;;;x
silkroad.314.desc;Dammit! [From.GetTitledFirstName] definitely is enjoying his powers as the Mir-e Nowruzi. He has made me do some very embarrassing things. Things so embarrassing I want to curl up in a ball and die every time I think about them.;;;;;;;;;;;;;x
silkroad.314.a;You'll pay for this!;;;;;;;;;;;;;x
silkroad.315.desc;[From.GetTitledFirstName]'s reign as the Mir-e Nowruzi has come to an end. Now, everyone has to rid him of the throne, beat him, and force him to flee the building. Won't this be fun?;;;;;;;;;;;;;x
silkroad.315.a;Yes! Quite fun! Violence is quite fun!;;;;;;;;;;;;;x
silkroad.315.b;I feel sorry for the poor fellow!;;;;;;;;;;;;;x
opinion_no_sympathy_for_me;Felt no sympathy for me;;;;;;;;;;;;;x
opinion_sympathy_for_me;Felt sympathy for me;;;;;;;;;;;;;x
proclaim_sogdiana;Proclaim Sogdiana;;;;;;;;;;;;;x
proclaim_sogdiana_desc;Reclaim Sogdiana from these foreign invaders!;;;;;;;;;;;;;x
celebrate_nowruz;Celebrate Nowruz;;;;;;;;;;;;;x
celebrate_nowruz_desc;The new year is upon us! Let us celebrate in the traditional Iranian fashion.;;;;;;;;;;;;;x
support_silk_road;Support Sogdian Merchants;;;;;;;;;;;;;x
support_silk_road_desc;If we are to revive the Silk Road, we must support their stewards, the Sogdians.;;;;;;;;;;;;;x
