#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
W_L_131729;http://en.wikipedia.org/wiki/Gundebold;http://en.wikipedia.org/wiki/Gundebold;;;;;;;;;;;;x;
W_L_131730;http://en.wikipedia.org/wiki/Radboud_II;http://en.wikipedia.org/wiki/Radboud_II;;;;;;;;;;;;x;
W_L_6392;http://en.wikipedia.org/wiki/Charlemagne;http://fr.wikipedia.org/wiki/Charlemagne;http://de.wikipedia.org/wiki/Karl_der_Gro%C3%9Fe;http://pl.wikipedia.org/wiki/Karol_Wielki;http://es.wikipedia.org/wiki/Carlomagno;http://it.wikipedia.org/wiki/Carlo_Magno;;http://cs.wikipedia.org/wiki/Karel_Velik%C3%BD;http://hu.wikipedia.org/wiki/Charlemagne;;;;;x;
W_L_90095;http://en.wikipedia.org/wiki/Louis_the_Pious;http://fr.wikipedia.org/wiki/Louis_le_Pieux;http://de.wikipedia.org/wiki/Ludwig_der_Fromme;http://pl.wikipedia.org/wiki/Ludwik_I_Pobo%C5%BCny;http://es.wikipedia.org/wiki/Ludovico_P%C3%ADo;http://it.wikipedia.org/wiki/Ludovico_il_Pio;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_Pobo%C5%BEn%C3%BD;http://hu.wikipedia.org/wiki/I._Lajos_frank_cs%C3%A1sz%C3%A1r;;;;;x;
W_L_90104;http://en.wikipedia.org/wiki/Charles_the_Bald;http://fr.wikipedia.org/wiki/Charles_II_le_Chauve;http://de.wikipedia.org/wiki/Karl_der_Kahle;http://pl.wikipedia.org/wiki/Karol_II_%C5%81ysy;http://es.wikipedia.org/wiki/Carlos_el_Calvo;http://it.wikipedia.org/wiki/Carlo_il_Calvo;;http://cs.wikipedia.org/wiki/Karel_II._Hol%C3%BD;http://hu.wikipedia.org/wiki/II._K%C3%A1roly_frank_cs%C3%A1sz%C3%A1r;;;;;x;
W_L_90123;http://en.wikipedia.org/wiki/Louis_the_Stammerer;http://fr.wikipedia.org/wiki/Louis_II_de_France;http://de.wikipedia.org/wiki/Ludwig_II._%28Frankreich%29;http://pl.wikipedia.org/wiki/Ludwik_II_J%C4%85ka%C5%82a;http://es.wikipedia.org/wiki/Luis_II_de_Francia;http://it.wikipedia.org/wiki/Luigi_II_di_Francia;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_II._Koktav%C3%BD;http://hu.wikipedia.org/wiki/II._Lajos_nyugati_frank_kir%C3%A1ly;;;;;x;
W_L_90154;http://en.wikipedia.org/wiki/Louis_III_of_France;http://fr.wikipedia.org/wiki/Louis_III_de_France;http://de.wikipedia.org/wiki/Ludwig_III._%28Frankreich%29;http://pl.wikipedia.org/wiki/Ludwik_III_%28kr%C3%B3l_zachodniofrankijski%29;http://es.wikipedia.org/wiki/Luis_III_de_Francia;http://it.wikipedia.org/wiki/Luigi_III_di_Francia;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_III._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/III._Lajos_nyugati_frank_kir%C3%A1ly;;;;;x;
W_L_90155;http://en.wikipedia.org/wiki/Carloman_of_France;http://fr.wikipedia.org/wiki/Carloman_II_de_France;http://de.wikipedia.org/wiki/Karlmann_%28Frankreich%29;http://pl.wikipedia.org/wiki/Karloman_%28kr%C3%B3l_zachodniofrankijski%29;http://es.wikipedia.org/wiki/Carlom%C3%A1n_II_de_Francia;http://it.wikipedia.org/wiki/Carlomanno_II_di_Francia;;http://cs.wikipedia.org/wiki/Karloman_II._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/Karlmann_nyugati_frank_kir%C3%A1ly;;;;;x;
W_L_6448;http://en.wikipedia.org/wiki/Odo_of_France;http://fr.wikipedia.org/wiki/Eudes_de_France;http://de.wikipedia.org/wiki/Odo_von_Paris;http://pl.wikipedia.org/wiki/Odon_%28w%C5%82adca_Frank%C3%B3w%29;http://es.wikipedia.org/wiki/Od%C3%B3n,_Conde_de_Par%C3%ADs;http://it.wikipedia.org/wiki/Oddone_di_Parigi;;http://cs.wikipedia.org/wiki/Odo_Pa%C5%99%C3%AD%C5%BEsk%C3%BD;http://hu.wikipedia.org/wiki/Od%C3%B3_nyugati_frank_kir%C3%A1ly;;;;;x;
W_L_90111;http://en.wikipedia.org/wiki/Charles_the_Simple;http://fr.wikipedia.org/wiki/Charles_III_de_France;http://de.wikipedia.org/wiki/Karl_III._%28Ostfrankenreich%29;http://pl.wikipedia.org/wiki/Karol_III_Prostak;http://es.wikipedia.org/wiki/Carlos_III_de_Francia;http://it.wikipedia.org/wiki/Carlo_III_di_Francia;;http://cs.wikipedia.org/wiki/Karel_III._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/III._K%C3%A1roly_nyugati_frank_kir%C3%A1ly;;;;;x;
W_L_6442;http://en.wikipedia.org/wiki/Robert_I_of_France;http://fr.wikipedia.org/wiki/Robert_Ier_de_France;http://de.wikipedia.org/wiki/Robert_I._%28Frankreich%29;http://pl.wikipedia.org/wiki/Robert_I_%28w%C5%82adca_Frank%C3%B3w%29;http://es.wikipedia.org/wiki/Roberto_I_de_Francia;http://it.wikipedia.org/wiki/Roberto_I_di_Francia;;http://cs.wikipedia.org/wiki/Robert_I._Francouzsk%C3%BD;;;;;;x;
W_L_7995;http://en.wikipedia.org/wiki/Rudolph_of_France;http://fr.wikipedia.org/wiki/Raoul_de_France;http://de.wikipedia.org/wiki/Rudolf_von_Burgund;http://pl.wikipedia.org/wiki/Rudolf_%28ksi%C4%85%C5%BC%C4%99_Burgundii%29;http://es.wikipedia.org/wiki/Ra%C3%BAl_I_de_Francia;http://it.wikipedia.org/wiki/Rodolfo,_Duca_di_Borgogna;;;;;;;;x;
W_L_90120;http://en.wikipedia.org/wiki/Louis_IV_of_France;http://fr.wikipedia.org/wiki/Louis_IV_de_France;http://de.wikipedia.org/wiki/Ludwig_IV._%28Frankreich%29;http://pl.wikipedia.org/wiki/Ludwik_IV_Zamorski;http://es.wikipedia.org/wiki/Luis_IV_de_Francia;http://it.wikipedia.org/wiki/Luigi_IV_di_Francia;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_IV._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/IV._Lajos_nyugati_frank_kir%C3%A1ly;;;;;x;
W_L_90125;http://en.wikipedia.org/wiki/Lothair_of_France;http://fr.wikipedia.org/wiki/Lothaire_de_France;http://de.wikipedia.org/wiki/Lothar_%28Frankreich%29;http://pl.wikipedia.org/wiki/Lotar;http://es.wikipedia.org/wiki/Lotario_de_Francia;http://it.wikipedia.org/wiki/Lotario_IV;;http://cs.wikipedia.org/wiki/Lothar_I._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/Loth%C3%A1r_nyugati_frank_kir%C3%A1ly;;;;;x;
W_L_90126;http://en.wikipedia.org/wiki/Louis_V_of_France;http://fr.wikipedia.org/wiki/Louis_V_de_France;http://de.wikipedia.org/wiki/Ludwig_V._%28Frankreich%29;http://pl.wikipedia.org/wiki/Ludwik_V_Gnu%C5%9Bny;http://es.wikipedia.org/wiki/Luis_V_de_Francia;http://it.wikipedia.org/wiki/Luigi_V_di_Francia;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_V._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/V._Lajos_nyugati_frank_kir%C3%A1ly;;;;;x;
W_L_200;http://en.wikipedia.org/wiki/Hugh_Capet;http://fr.wikipedia.org/wiki/Hugues_Capet;http://de.wikipedia.org/wiki/Hugo_Capet;http://pl.wikipedia.org/wiki/Hugo_Kapet;http://es.wikipedia.org/wiki/Hugo_Capeto;http://it.wikipedia.org/wiki/Ugo_Capeto_di_Francia;;http://cs.wikipedia.org/wiki/Hugo_Kapet;;;;;;x;
W_L_206;http://en.wikipedia.org/wiki/Robert_II_of_France;http://fr.wikipedia.org/wiki/Robert_II_de_France;http://de.wikipedia.org/wiki/Robert_II._%28Frankreich%29;http://pl.wikipedia.org/wiki/Robert_II_Pobo%C5%BCny;http://es.wikipedia.org/wiki/Roberto_II_de_Francia;http://it.wikipedia.org/wiki/Roberto_II_di_Francia;;http://cs.wikipedia.org/wiki/Robert_II._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/II._R%C3%B3bert_francia_kir%C3%A1ly;;;;;x;
W_L_208;http://en.wikipedia.org/wiki/Henry_I_of_France;http://fr.wikipedia.org/wiki/Henri_Ier_de_France;http://de.wikipedia.org/wiki/Heinrich_I._%28Frankreich%29;http://pl.wikipedia.org/wiki/Henryk_I_%28kr%C3%B3l_Francji%29;http://es.wikipedia.org/wiki/Enrique_I_de_Francia;http://it.wikipedia.org/wiki/Enrico_I_di_Francia;;http://cs.wikipedia.org/wiki/Jind%C5%99ich_I._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/I._Henrik_francia_kir%C3%A1ly;;;;;x;
W_L_214;http://en.wikipedia.org/wiki/Philip_I_of_France;http://fr.wikipedia.org/wiki/Philippe_Ier_de_France;http://de.wikipedia.org/wiki/Philipp_I._%28Frankreich%29;http://pl.wikipedia.org/wiki/Filip_I_%28kr%C3%B3l_Francji%29;http://es.wikipedia.org/wiki/Felipe_I_de_Francia;http://it.wikipedia.org/wiki/Filippo_I_di_Francia;;http://cs.wikipedia.org/wiki/Filip_I._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/I._F%C3%BCl%C3%B6p_francia_kir%C3%A1ly;;;;;x;
W_L_205502;http://en.wikipedia.org/wiki/Louis_VI_of_France;http://fr.wikipedia.org/wiki/Louis_VI_de_France;http://de.wikipedia.org/wiki/Ludwig_VI._%28Frankreich%29;http://pl.wikipedia.org/wiki/Ludwik_VI_Gruby;http://es.wikipedia.org/wiki/Luis_VI_de_Francia;http://it.wikipedia.org/wiki/Luigi_VI_di_Francia;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_VI._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/VI._Lajos_francia_kir%C3%A1ly;;;;;x;
W_L_205500;http://en.wikipedia.org/wiki/Louis_VII_of_France;http://fr.wikipedia.org/wiki/Louis_VII_de_France;http://de.wikipedia.org/wiki/Ludwig_VII._%28Frankreich%29;http://pl.wikipedia.org/wiki/Ludwik_VII;http://es.wikipedia.org/wiki/Luis_VII_de_Francia;http://it.wikipedia.org/wiki/Luigi_VII_di_Francia;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_VII._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/VII._Lajos_francia_kir%C3%A1ly;;;;;x;
W_L_205506;http://en.wikipedia.org/wiki/Philip_II_of_France;http://fr.wikipedia.org/wiki/Philippe_II_de_France;http://de.wikipedia.org/wiki/Philipp_II._%28Frankreich%29;http://pl.wikipedia.org/wiki/Filip_II_August;http://es.wikipedia.org/wiki/Felipe_II_de_Francia;http://it.wikipedia.org/wiki/Filippo_II_di_Francia;;http://cs.wikipedia.org/wiki/Filip_II._August;http://hu.wikipedia.org/wiki/II._F%C3%BCl%C3%B6p_%C3%81gost_francia_kir%C3%A1ly;;;;;x;
W_L_455402;http://en.wikipedia.org/wiki/Louis_VIII_of_France;http://fr.wikipedia.org/wiki/Louis_VIII_de_France;http://de.wikipedia.org/wiki/Ludwig_VIII._%28Frankreich%29;http://pl.wikipedia.org/wiki/Ludwik_VIII_Lew;http://es.wikipedia.org/wiki/Luis_VIII_de_Francia;http://it.wikipedia.org/wiki/Luigi_VIII_di_Francia;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_VIII._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/VIII._Lajos_francia_kir%C3%A1ly;;;;;x;
W_L_455404;http://en.wikipedia.org/wiki/Louis_IX_of_France;http://fr.wikipedia.org/wiki/Louis_IX_de_France;http://de.wikipedia.org/wiki/Ludwig_IX._%28Frankreich%29;http://pl.wikipedia.org/wiki/Ludwik_IX_%C5%9Awi%C4%99ty;http://es.wikipedia.org/wiki/Luis_IX_de_Francia;http://it.wikipedia.org/wiki/Luigi_IX_di_Francia;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_IX._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/IX._Lajos_francia_kir%C3%A1ly;;;;;x;
W_L_455528;http://en.wikipedia.org/wiki/Philip_III_of_France;http://fr.wikipedia.org/wiki/Philippe_III_de_France;http://de.wikipedia.org/wiki/Philipp_III._%28Frankreich%29;http://pl.wikipedia.org/wiki/Filip_III_%C5%9Amia%C5%82y;http://es.wikipedia.org/wiki/Felipe_III_de_Francia;http://it.wikipedia.org/wiki/Filippo_III_di_Francia;;http://cs.wikipedia.org/wiki/Filip_III._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/III._F%C3%BCl%C3%B6p_francia_kir%C3%A1ly;;;;;x;
W_L_455526;http://en.wikipedia.org/wiki/Philip_IV_of_France;http://fr.wikipedia.org/wiki/Philippe_IV_de_France;http://de.wikipedia.org/wiki/Philipp_IV._%28Frankreich%29;http://pl.wikipedia.org/wiki/Filip_IV_Pi%C4%99kny;http://es.wikipedia.org/wiki/Felipe_IV_de_Francia;http://it.wikipedia.org/wiki/Filippo_IV_di_Francia;;http://cs.wikipedia.org/wiki/Filip_IV._Sli%C4%8Dn%C3%BD;http://hu.wikipedia.org/wiki/IV._F%C3%BCl%C3%B6p_francia_kir%C3%A1ly;;;;;x;
W_L_455836;http://en.wikipedia.org/wiki/Louis_X_of_France;http://fr.wikipedia.org/wiki/Louis_X_de_France;http://de.wikipedia.org/wiki/Ludwig_X._%28Frankreich%29;http://pl.wikipedia.org/wiki/Ludwik_X_K%C5%82%C3%B3tliwy;http://es.wikipedia.org/wiki/Luis_X_de_Francia;http://it.wikipedia.org/wiki/Luigi_X_di_Francia;;http://cs.wikipedia.org/wiki/Ludv%C3%ADk_X._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/X._Lajos_francia_kir%C3%A1ly;;;;;x;
W_L_70137;http://en.wikipedia.org/wiki/John_I_of_France;http://fr.wikipedia.org/wiki/Jean_Ier_de_France;http://de.wikipedia.org/wiki/Johann_I._%28Frankreich%29;http://pl.wikipedia.org/wiki/Jan_I_Pogrobowiec;http://es.wikipedia.org/wiki/Juan_I_de_Francia;http://it.wikipedia.org/wiki/Giovanni_I_di_Francia;;http://cs.wikipedia.org/wiki/Jan_I._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/I._J%C3%A1nos_francia_kir%C3%A1ly;;;;;x;
W_L_455509;http://en.wikipedia.org/wiki/Philip_V_of_France;http://fr.wikipedia.org/wiki/Philippe_V_de_France;http://de.wikipedia.org/wiki/Philipp_V._%28Frankreich%29;http://pl.wikipedia.org/wiki/Filip_V_Wysoki;http://es.wikipedia.org/wiki/Felipe_V_de_Francia;http://it.wikipedia.org/wiki/Filippo_V_di_Francia;;http://cs.wikipedia.org/wiki/Filip_V._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/V._F%C3%BCl%C3%B6p_francia_kir%C3%A1ly;;;;;x;
W_L_455414;http://en.wikipedia.org/wiki/Charles_IV_of_France;http://fr.wikipedia.org/wiki/Charles_IV_de_France;http://de.wikipedia.org/wiki/Karl_IV._%28Frankreich%29;http://pl.wikipedia.org/wiki/Karol_IV_Pi%C4%99kny;http://es.wikipedia.org/wiki/Carlos_IV_de_Francia;http://it.wikipedia.org/wiki/Carlo_IV_di_Francia;;http://cs.wikipedia.org/wiki/Karel_IV._Sli%C4%8Dn%C3%BD;http://hu.wikipedia.org/wiki/IV._K%C3%A1roly_francia_kir%C3%A1ly;;;;;x;
W_L_455500;http://en.wikipedia.org/wiki/Philip_VI_of_France;http://fr.wikipedia.org/wiki/Philippe_VI_de_France;http://de.wikipedia.org/wiki/Philipp_VI._%28Frankreich%29;http://pl.wikipedia.org/wiki/Filip_VI_Walezjusz;http://es.wikipedia.org/wiki/Felipe_VI_de_Francia;http://it.wikipedia.org/wiki/Filippo_VI_di_Francia;;http://cs.wikipedia.org/wiki/Filip_VI._Francouzsk%C3%BD;http://hu.wikipedia.org/wiki/VI._F%C3%BCl%C3%B6p_francia_kir%C3%A1ly;;;;;x;
W_L_482;http://en.wikipedia.org/wiki/Stephen_I_of_Hungary;http://fr.wikipedia.org/wiki/%C3%89tienne_Ier_de_Hongrie;http://de.wikipedia.org/wiki/Stephan_I._(Ungarn);http://pl.wikipedia.org/wiki/Stefan_I_%C5%9Awi%C4%99ty;http://es.wikipedia.org/wiki/Esteban_I_de_Hungr%C3%ADa;http://it.wikipedia.org/wiki/Stefano_I_d%27Ungheria;;http://cs.wikipedia.org/wiki/%C5%A0t%C4%9Bp%C3%A1n_I._Svat%C3%BD;http://hu.wikipedia.org/wiki/I._Istv%C3%A1n_magyar_kir%C3%A1ly;;;;;x;
W_L_497;http://en.wikipedia.org/wiki/Peter_Urseolo_of_Hungary;http://fr.wikipedia.org/wiki/Pierre_de_Hongrie;http://de.wikipedia.org/wiki/Peter_Orseolo;http://pl.wikipedia.org/wiki/Piotr_Orseolo;http://es.wikipedia.org/wiki/Pedro_Orseolo_de_Hungr%C3%ADa;http://it.wikipedia.org/wiki/Pietro_Orseolo_d%27Ungheria;;http://cs.wikipedia.org/wiki/Petr_Orseolo;http://hu.wikipedia.org/wiki/P%C3%A9ter_magyar_kir%C3%A1ly;;;;;x;
W_L_20371;http://en.wikipedia.org/wiki/Samuel_Aba_of_Hungary;http://fr.wikipedia.org/wiki/Samuel_Aba_de_Hongrie;http://de.wikipedia.org/wiki/S%C3%A1muel_Aba;http://pl.wikipedia.org/wiki/Samuel_Aba;http://es.wikipedia.org/wiki/Samuel_Aba_de_Hungr%C3%ADa;http://it.wikipedia.org/wiki/Samuele_Aba_d%27Ungheria;;http://cs.wikipedia.org/wiki/Samuel_Aba;http://hu.wikipedia.org/wiki/Aba_S%C3%A1muel_magyar_kir%C3%A1ly;;;;;x;
W_L_468;http://en.wikipedia.org/wiki/Andrew_I_of_Hungary;http://fr.wikipedia.org/wiki/Andr%C3%A9_Ier_de_Hongrie;http://de.wikipedia.org/wiki/Andreas_I._(Ungarn);http://pl.wikipedia.org/wiki/Andrzej_I_w%C4%99gierski;http://es.wikipedia.org/wiki/Andr%C3%A9s_I_de_Hungr%C3%ADa;http://it.wikipedia.org/wiki/Andrea_I_d%27Ungheria;;http://cs.wikipedia.org/wiki/Ond%C5%99ej_I.;http://hu.wikipedia.org/wiki/I._Andr%C3%A1s_magyar_kir%C3%A1ly;;;;;x;
W_L_470;http://en.wikipedia.org/wiki/B%C3%A9la_I_of_Hungary;http://fr.wikipedia.org/wiki/B%C3%A9la_Ier_de_Hongrie;http://de.wikipedia.org/wiki/B%C3%A9la_I._(Ungarn);http://pl.wikipedia.org/wiki/Bela_I;http://es.wikipedia.org/wiki/Bela_I_de_Hungr%C3%ADa;http://it.wikipedia.org/wiki/B%C3%A9la_I_d%27Ungheria;;http://cs.wikipedia.org/wiki/B%C3%A9la_I._Uhersk%C3%BD;http://hu.wikipedia.org/wiki/I._B%C3%A9la_magyar_kir%C3%A1ly;;;;;x;
