#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
iqta_contract;Iqta Levies;Conscrits de l'Iqtâ;Iqta Wehrpflichtige;;Leva Iqtá;;;;;;;;;x
iqta_contract_desc;Iqta Levy Laws control the proportion of their levies that Muslim vassal lords nominally have to provide their liege.;Les lois de conscription Iqtâ déterminent le pourcentage de troupes que les vassaux doivent fournir à leur suzerain.;Das Iqta Wehrpflichtigenrecht regelt, welchen Anteil ihrer Wehrpflichtigen muslimische Vasallen nominell ihren Herren zur Verfügung stellen müssen.;;La ley de levas Iqtá determina la proporción de leva con la que los vasallos Musulmanes tienen que proveer a sus señores.;;;;;;;;;x
iqta_contract_0;Minimal Iqta Levies;Conscrits de l'Iqtâ - Minimum;Minimale Iqta Wehrpflichtige;;Leva Iqtá mínima;;;;;;;;;x
iqta_contract_0_option;Min;Min;Min;;Mín.;;;;;;;;;x
iqta_contract_0_desc;Vassal lords must only provide you with a majority of their levies.;Les vassaux doivent mettre à votre disposition la majorité de leurs troupes.;Vasallenfürsten müssen euch nur einen Großteil ihrer Wehrpflichtigen zur Verfügung stellen.;;Los señores vasallos deben proporcionar la mayoría de sus levas.;;;;;;;;;x
iqta_contract_1;Small Iqta Levies;Conscrits de l'Iqtâ - Petite Quantité;Wenig Iqta Wehrpflichtige;;Leva Iqtá pequeña;;;;;;;;;x
iqta_contract_1_option;Small;Petite quantité;Wenig;;Pequeña;;;;;;;;;x
iqta_contract_1_desc;Vassal lords may retain a significant portion of their levies for themselves.;Les vassaux peuvent conserver sous leurs ordres un nombre important de troupes.; Vasallenfürsten behalten einen Großteil ihrer Wehrpflichtigen für sich selbst.;;Los señores vasallos pueden conservar una parte significativa de sus levas.;;;;;;;;;x
iqta_contract_2;Normal Iqta Levies;Conscrits de l'Iqtâ - Normal;Normale Iqta Wehrpflichtige;;Leva Iqtá normal;;;;;;;;;x
iqta_contract_2_option;Normal;Normal;Normal;;Normal;;;;;;;;;x
iqta_contract_2_desc;Vassal lords retain small mobile retinues in addition to their garrisons.;Les vassaux conservent de petites suites mobiles, en plus de leurs garnisons.;Vasallenfürsten behalten zusätzlich zu ihren Garnisonen ein kleines mobiles Gefolge.;;Los señores vasallos conservan un pequeño séquito itinerante además de sus tropas.;;;;;;;;;x
iqta_contract_3;Maximum Iqta Levies;Conscrits de l'Iqtâ - Maximum;Maximale Iqta Wehrpflichtige;;Leva Iqtá máxima;;;;;;;;;x
iqta_contract_3_option;Max;Max;Max;;Máx.;;;;;;;;;x
iqta_contract_3_desc;Vassal lords are obliged to provide their entire levy.;Les vassaux sont tenus de mettre à disposition toutes leurs troupes.;Vasallenfürsten müssen alle ihre Wehrpflichtigen zur Verfügung stellen.;;Los señores vasallos están obligados a proporcionar todas sus levas.;;;;;;;;;x
iqta_tax;Iqta Taxation;Impôts de l'Iqtâ;Iqta Besteuerung;;Impuesto Iqtá;;;;;;;;;x
iqta_tax_desc;Unlike Christian Feudal lords, Muslim vassal lords are not tax exempt, but they do pay less than burghers.;Contrairement aux seigneurs féodaux chrétiens, les vassaux musulmans ne sont pas exemptés de payer des taxes, bien qu'ils payent moins que les bourgeois;Im Gegensatz zu christlichen feudalen Fürsten sind muslimische Vasallenfürsten nicht von Steuerzahlungen befreit. Sie müssen jedoch weniger zahlen als Städte.;;A diferencia de los señores feudales Cristianos, los vasallos de los señores Musulmanes no están exentos de pagar impuestos, pero pagan menos que los burgueses.;;;;;;;;;x
iqta_tax_0;Minimal Iqta Tax;Exonération d'impôts de l'Iqtâ;Minimale Iqa Besteuerung;;Impuesto Iqtá mínimo;;;;;;;;;x
iqta_tax_0_option;None;Exonération;Keine;;Sin impuestos;;;;;;;;;x
iqta_tax_0_desc;Vassal lords are exempted from taxation - they like this state of affairs.;Les vassaux sont exonérés de payer les impôts - ils aiment bien cela.;Vasallenfürsten sind sehr zu ihrer Freude von der Steuer befreit.;;Los señores feudales están exentos de impuestos. A los señores vasallos les gusta este sistema.;;;;;;;;;x
iqta_tax_1;Small Iqta Tax;Impôts de l'Iqtâ - Petit;Geringe Iqta Steuerabgaben;;Impuesto Iqtá pequeño;;;;;;;;;x
iqta_tax_1_option;Small;Petit;Gering;;Pequeño;;;;;;;;;x
iqta_tax_1_desc;Vassal lords are expected to make a small financial contribution towards the greater good of the realm. They expect this.;Les vassaux sont tenus de verser une petite contribution financière pour le bien du royaume. Ils s'y attendent.;Vasallenfürsten müssen für das allgemeine Wohl des Reichs einen geringen finanziellen Beitrag leisten. Dies ist die erwartete Regelung.;;Se espera que los señores feudales realicen una pequeña contribución financiera por el bien del reino. Esperan eso.;;;;;;;;;x
iqta_tax_2;Large Iqta Tax;Impôts de l'Iqtâ - Important;Hohe Iqta Steuerabgaben;;Impuesto Iqtá alto;;;;;;;;;x
iqta_tax_2_option;Large;Important;Hoch;;Alto;;;;;;;;;x
iqta_tax_2_desc;Vassal lords are expected to make a substantial financial contribution towards the greater good of the realm. They are mildly disappointed by this.;Les vassaux sont tenus de verser une importante contribution pour le bien du royaume, ce qu’ils n’apprécient pas vraiment.;Vasallenfürsten müssen für das allgemeine Wohl des Reichs einen beträchtlichen finanziellen Beitrag leisten. Davon sind sie leicht enttäuscht.;;Se espera que los señores feudales realicen una contribución financiera sustanciosa por el bien del reino. Esta ley no les agrada mucho.;;;;;;;;;x
iqta_tax_3;Harsh Iqta Tax;Impôts de l'Iqtâ - Sévère;Harte Iqta Steuerabgaben;;Impuesto Iqtá severo;;;;;;;;;x
iqta_tax_3_option;Harsh;Sévère;Streng;;Severo;;;;;;;;;x
iqta_tax_3_desc;Vassal lords are expected to make a large financial contribution towards the greater good of the realm. They are very displeased with this.;Les vassaux sont tenus de verser une lourde contribution financière pour le bien du royaume, ce qu’ils n’apprécient vraiment pas.;Vasallenfürsten müssen für das allgemeine Wohl des Reichs einen großen finanziellen Beitrag leisten. Außerdem möchten sie ihre allgemeine Enttäuschung über diese Sachlage zu Ausdruck bringen.;;Se espera que los señores feudales realicen una gran contribución financiera por el bien del reino. Están muy descontentos hacia este sistema.;;;;;;;;;x
controls_mecca_medina;Controls §YMecca§! and §YMedina§!\n;Contrôle §YMecca§! et §YMedina§!\n;Kontrolliert §YMekka§! und §YMedina§!\n;;Controla §YMecca§! Y §YMedina§!\n;;;;;;;;;x
controls_jerusalem_damascus_baghdad;Controls §YJerusalem§!, §YDamascus§! and §YBaghdad§!\n;Contrôle §YJerusalem§!, §YDamascus§! et §YBaghdad§!\n;Kontrolliert §YJerusalem§!, §YDamaskus§! und §YBagdad§!\n;;Controla §YJerusalem§!, §YDamascus§! y §YBaghdad§!\n;;;;;;;;;x
controls_kaliopolis_thrake;Controls §YKaliopolis§! and §YThrake§!\n;Contrôle §YKaliopolis§! et §YThrake§!\n;Kontrolliert §YKallipolis§! und §YThrakien§!;;Controla §YKaliopolis§! y §YThrake§!\n;;;;;;;;;x
jizya_tax;Jizya Tax;Djizîa (Impôt);Dschizya Besteuerung;;El impuesto Yizia;;;;;;;;;x
desc_jizya_tax;A Tax on the non-Muslim population, this tax is larger than the Zakat tax payed by Muslims and therefore increases the total tax income;Impôt spécifique pour les non musulmans. Cette impôt est plus important que le Zakât (aumône) payé par les musulmans et augmente par conséquent les revenus provenant des impôts;Eine Besteuerung der nicht-muslimischen Bevölkerung. Diese Steuer ist höher als der Zakat, den Muslime zahlen und erhöht deshalb das Steueraufkommen.;;La Yizia es un impuesto dirigido a la población no-Musulmana. Este impuesto es mayor que el Azaque pagado por los Musulmanes y por consiguiente aumenta los ingresos provinciales por impuestos.;;;;;;;;;x
INTERACTION_CANNOT_TRANSFER_DUKES_TO_NON_DJ;Dukes and above can only be transferred to their De Jure liege;Les ducs et possesseurs de titres plus importants ne peuvent être transférés que sous le contrôle de leur suzerain de jure;Fürsten und höhere Ränge können nur an ihre de jure-Herrscher übertragen werden;;Los Duques y títulos de mayor rango sólo pueden ser transferidos a su señor de iure;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_MUSLIM;Propose that §Y[ActorExtra.GetTitledFirstName]§W and §Y[RecipientExtra.GetTitledFirstName]§W get betrothed.;Proposez que §Y[ActorExtra.GetTitledFirstName]§W et §Y[RecipientExtra.GetTitledFirstName]§W se fiancent.;Ein Verlöbnis von §Y[ActorExtra.GetTitledFirstName]§W und §Y[RecipientExtra.GetTitledFirstName]§W vorschlagen.;;Propón que §Y[ActorExtra.GetTitledFirstName]§W y §Y[RecipientExtra.GetTitledFirstName]§W se comprometan.;;;;;;;;;x
