#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
;;;;;;;;;;
ancrel.0250.desc;Despite your offering, it seems like the Sidhe have not accepted your attempt at bolstering your relations. Your druid says that your offering was seen as disrespectful and insulting, while they might not get angry, we must thread carefully.;FRENCH;GERMAN;;SPANISH;;;;;;;;;;x
ancrel.0250.a;There is no satisfying them!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
sidhe_offerings_bad;Sidhe rejected offerings;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
sidhe_offerings_bad_desc;The recent offerings made by this ruler to appease the Sidhe have been rejected;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0251.tooltip;The offering is accepted, but spirits are not completely pleased;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0251.desc;You await, breathless, as the Druids colloquy with the Sidhe comes to an end. It seems like your offerings have been accepted! Nonetheless he warns you that the spirits are not necessarily pleased and, while they will probably not cause any troubles, future offerings will need to be superior for them to be satisfied completely.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0251.a;We have peace, for now..;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
sidhe_offerings_neutral;Sidhe accepted offerings;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
sidhe_offerings_neutral_desc;An inferior offering left the spirits of the land satisfied, but wanting for more.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0252.tooltip;The offering is accepted;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0252.desc;The good news rapidly spread thoughout your lands, the offerings made to the great Sidhe have been accepted! The Druid tells of dancing elves and restful tree-spirits receiving the offerings with great pleasure. While the Sidhe are fickle beings, it is probable that our standing with them shall improve.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0252.a;Praise be the gods!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
sidhe_offerings_good;Sidhe appreciate offerings;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
sidhe_offerings_good_desc;Recent offerings to the Sidhe has put this ruler in good standing with them.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0253.desc;Terrible winds scour our domain, waters appears where none was before.. It seems that the Sidhe, the ancient spirits that protect our lands have grown restless. Their antics have destroyed many of the shrines and groves that praise our protectors.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0213.a;We must find a way to appease them!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0254.desc;Through just ruling and worthy sacrifices, it seems you have managed to calm the spirits that lay siege to our lands, the freemen will now be able to completely dedicate themselves again to the support of your rule. ;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ancrel.0254.a;Thank you [This.Religion.GetRandomGodNameCap];FRENCH;GERMAN;;SPANISH;;;;;;;;;x
