#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
sicilian.8;My vassals must understand local Sicilian customs and language. If they can better communicate with local elites, then there will be more peace throughout the realm and efficiency in our administration.;Mes vassaux doivent comprendre les coutumes et la langue sicilienne. S'ils peuvent mieux communiquer avec les élites locales, il y aura plus de paix dans tout le royaume et d'efficacité dans notre administration.;;;;;;;;;;;;x
sicilian.8a;That's an offer you can't refuse.;C'est une offre que vous ne pouvez pas refuser.;;;;;;;;;;;;x
sicilian.9;I'm becoming Sicilian.;Je deviens Sicilien.;;;;;;;;;;;;x
sicilian.9a;Mamma mia!;Mamma mia !;;;;;;;;;;;;x
siculo_arabic.meltingpot.desc;After years of cultural exchange between the Italian, Greek, Norman, and Arab peoples, a new cultural identity is forming across southern Italy. Shall we also embrace this 'Siculo-Arabic' culture as our own?;Après des années d'échanges culturels entre les peuples italiens, grecs, normands et arabes, une nouvelle identité culturelle se développe dans le sud de l'Italie. Devrions-nous aussi nous approprier cette culture 'siculo-arabe' ?;After years of cultural exchange between the Italian, Greek, Norman, and Arab peoples, a new cultural identity is forming across southern Italy. Shall we also embrace this 'Siculo-Arabic' culture as our own?;;After years of cultural exchange between the Italian, Greek, Norman, and Arab peoples, a new cultural identity is forming across southern Italy. Shall we also embrace this 'Siculo-Arabic' culture as our own?;;;;;;;;;x
siculo_arabic.meltingpot.a;That's an offer I can't refuse.;C'est une offre que je ne peux pas refuser.;That's an offer I can't refuse.;;That's an offer I can't refuse.;;;;;;;;;x
siculo_arabic.meltingpot.b;I am not interested in cannoli.;Les cannoli ne m'intéressent pas.;I am not interested in cannoli.;;I am not interested in cannoli.;;;;;;;;;x
siculo_arabic.meltingpot2.desc;I'm becoming Siculo-Arabic.;Je deviens Siculo-Arabe.;I'm becoming Siculo-Arabic.;;I'm becoming Siculo-Arabic.;;;;;;;;;x
siculo_arabic.meltingpot2.a;I will become Siculo-Arabic.;Je vais deviens Siculo-Arabe.;I will become Siculo-Arabic.;;I will become Siculo-Arabic.;;;;;;;;;x
siculo_arabic.meltingpot2.b;Do nothing.;Ne rien faire.;Do nothing.;;Do nothing.;;;;;;;;;x
griko.meltingpot;The Greeks of southern Italy have long been independent from the Byzantine Empire, and for years we have mixed with the local Italians, Sicilians, Arabs, and others. While we still feel close affinity with our cousins in Greece and Anatolia, our cultural, linguistic, and historical differences set us apart from our imperial brethren. It is time we accept these differences and embrace this new 'Griko' culture.;Les Grecs du sud de l'Italie ont longtemps été indépendants de l'Empire Byzantin, et pendant des années nous nous sommes mélangés avec les Italiens, Siciliens, Arabes et autres. Alors que nous ressentons encore une affinité étroite avec nos cousins de Grèce et d'Anatolie, nos différences culturelles, linguistiques et historiques nous distinguent de nos frères impériaux. Il est temps que nous acceptions ces différences et embrassions cette nouvelle culture "Griko".;The Greeks of southern Italy have long been independent from the Byzantine Empire, and for years we have mixed with the local Italians, Sicilians, Arabs, and others. While we still feel close affinity with our cousins in Greece and Anatolia, our cultural, linguistic, and historical differences set us apart from our imperial brethren. It is time we accept these differences and embrace this new 'Griko' culture.;;The Greeks of southern Italy have long been independent from the Byzantine Empire, and for years we have mixed with the local Italians, Sicilians, Arabs, and others. While we still feel close affinity with our cousins in Greece and Anatolia, our cultural, linguistic, and historical differences set us apart from our imperial brethren. It is time we accept these differences and embrace this new 'Griko' culture.;;;;;;;;;x
griko.meltingpot.a;We are still proud Greeks nevertheless.;Nous sommes néanmoins toujours fiers d'être Grecs.;We are still proud Greeks nevertheless.;;We are still proud Greeks nevertheless.;;;;;;;;;x
griko.meltingpot.2;Griko is spreading in our realm.;Le Griko se répand dans notre royaume.;Griko is spreading in our realm.;;Griko is spreading in our realm.;;;;;;;;;x
griko.meltingpot.2a;So be it.;Qu'il en soit ainsi.;So be it.;;So be it.;;;;;;;;;x
griko.meltingpot.3;In order to solidify the position of Griko, or Sicilian Greek, in southern Italy, it is important that my court embraces Griko culture and the Griko dialect of Greek.;Afin de consolider la position de Griko, ou le grec sicilien, dans le sud de l'Italie, il est important que ma cour embrasse la culture Griko et le dialecte Griko.;In order to solidify the position of Griko, or Sicilian Greek, in southern Italy, it is important that my court embraces Griko culture and the Griko dialect of Greek.;;In order to solidify the position of Griko, or Sicilian Greek, in southern Italy, it is important that my court embraces Griko culture and the Griko dialect of Greek.;;;;;;;;;x
griko.meltingpot.3a;Respect for diverse peoples and cultures is fun!;Le respect de la diversité des peuples et des cultures est amusant !;Respect for diverse peoples and cultures is fun!;;Respect for diverse peoples and cultures is fun!;;;;;;;;;x
griko.meltingpot.4;As we begin to embrace our Griko identity, it is important that our vassals do as well, in order to more effectively administer Griko land.;Alors que nous commençons à embrasser notre identité Griko, il est important que nos vassaux fassent de même, afin d'administrer plus efficacement les terres Griko.;As we begin to embrace our Griko identity, it is important that our vassals do as well, in order to more effectively administer Griko land.;;As we begin to embrace our Griko identity, it is important that our vassals do as well, in order to more effectively administer Griko land.;;;;;;;;;x
griko.meltingpot.4a;Respect for diverse peoples and cultures is fun!;Le respect de la diversité des peuples et des cultures est amusant !;Respect for diverse peoples and cultures is fun!;;Respect for diverse peoples and cultures is fun!;;;;;;;;;x
griko.meltingpot.5;I am becoming Griko.;Je deviens Griko.;I am becoming Griko.;;I am becoming Griko.;;;;;;;;;x
griko.meltingpot.5a;Respect for diverse peoples and cultures is fun!;Le respect de la diversité des peuples et des cultures est amusant !;Respect for diverse peoples and cultures is fun!;;Respect for diverse peoples and cultures is fun!;;;;;;;;;x
sudanese.1;The lands south of Egypt have long been inhabited by the Christian Nubians and Ethiopians. However, now, as the natives begin converting to Islam and assimilating Arabic culture, and as new Arabs migrate into a new region, a new identity is arising in East Africa: Sudanese Arabic.;Les terres au sud de l'Égypte ont longtemps été habitées par les Nubiens chrétiens et les Éthiopiens. Cependant, maintenant que les indigènes commencent à se convertir à l'islam et à assimiler la culture arabe, et que les nouveaux Arabes migrent dans une nouvelle région, une nouvelle identité apparaît en Afrique de l'Est : l'Arabe Soudanais.;;;;;;;;;;;;x
sudanese.1a;I, too, feel Sudanese at heart.;Moi aussi, je me sens Soudanais.;;;;;;;;;;;;x
sudanese.2;Sudanese Arabic is spreading throughout East Africa.;L'Arabe Soudanais se répand en Afrique de l'Est.;;;;;;;;;;;;x
sudanese.2a;So it is, Insha'Allah!;C'est ainsi, Insha'Allah !;;;;;;;;;;;;x
sudanese.3;As Sudanese Arabic is spreading across the realm, it is important my courtiers understand and accept this new identity.;Alors que l'Arabe Soudanais se répand dans tout le royaume, il est important que mes courtisans comprennent et acceptent cette nouvelle identité.;;;;;;;;;;;;x
sudanese.3a;Come, we are all Sudanese now.;Allons, nous sommes tous Soudanais maintenant.;;;;;;;;;;;;x
sudanese.4;It is important that the new, Muslim rulers of East African associate with their subjects. Therefore, my vassals must embrace Sudanese Arabic as their own.;Il est important que les nouveaux dirigeants musulmans d'Afrique de l'Est s'associent à leurs sujets. Par conséquent, mes vassaux doivent s'approprier l'Arabe Soudanais.;;;;;;;;;;;;x
sudanese.4a;We rule over Sudan now, after all.;Nous régnons sur le Soudan maintenant, après tout.;;;;;;;;;;;;x
sudanese.5;I am adopting Sudanese Arabic.;J'adopte l'Arabe Soudanais.;;;;;;;;;;;;x
sudanese.5a;So be it!;Qu'il en soit ainsi !;;;;;;;;;;;;x
tatar.meltingpot.desc;The Mongols have ruled in the steppes near the Black and Caspian seas for many years. Now, they are beginning to intermingle with the native populations, and a new Crimean Tatar identity is emerging.;Les Mongols ont régné dans les steppes près de la Mer Noire et Caspienne pendant de nombreuses années. Aujourd'hui, ils commencent à se mêler aux populations autochtones et une nouvelle identité tatare de Crimée est en train d'émerger.;The Mongols have ruled in the steppes near the Black and Caspian seas for many years. Now, they are beginning to intermingle with the native populations, and a new Crimean Tatar identity is emerging.;;The Mongols have ruled in the steppes near the Black and Caspian seas for many years. Now, they are beginning to intermingle with the native populations, and a new Crimean Tatar identity is emerging.;;;;;;;;;x
tatar.meltingpot.a;We are still the sons of the great Khan.;Nous sommes toujours les fils du grand Khan.;We are still the sons of the great Khan.;;We are still the sons of the great Khan.;;;;;;;;;x
tatar.meltingpot.b;No.;Non.;No.;;No.;;;;;;;;;x
tatar.meltingpot2.desc;I'm becoming Tatar.;Je deviens Tatar.;I'm becoming Tatar.;;I'm becoming Tatar.;;;;;;;;;x
tatar.meltingpot2.a;I will become Tatar.;Je vais devenir Tatar.;I will become Tatar.;;I will become Tatar.;;;;;;;;;x
tatar.meltingpot2.b;Do nothing.;Ne rien faire.;Do nothing.;;Do nothing.;;;;;;;;;x
chagatai.1;Though our ancestors were warriors, nomadic conquerors, we have settled down in Central Asia, adopting the local language and customs of the native Persian and Turkish peoples. Because of this, we are beginning to form a new, Chagatai identity and language.;Bien que nos ancêtres fussent des guerriers, des conquérants nomades, nous nous sommes installés en Asie centrale, en adoptant la langue et les coutumes locales des peuples indiens persans et turcs. Pour cette raison, nous commençons à former une nouvelle identité et une nouvelle langue Chagatai.;;;;;;;;;;;;x
chagatai.1a;We will still honor our Mongol predecessors, nevertheless.;Nous continuerons néanmoins d'honorer nos prédécesseurs mongols.;;;;;;;;;;;;x
chagatai.2;Chagatai is spreading.;Chagatai se répand.;;;;;;;;;;;;x
chagatai.2a;So it is, Insha'Allah!;C'est ainsi, Insha'Allah !;;;;;;;;;;;;x
chagatai.3;As Chagatai is spreading across the realm, it is important my courtiers understand this new tongue.;Alors que le Chagatai s'étend à travers le royaume, il est important que mes courtisans comprennent cette nouvelle langue.;;;;;;;;;;;;x
chagatai.3a;We must all speak Chagatai.;Nous devons tous parler le Chagatai.;;;;;;;;;;;;x
chagatai.4;It is important that the rulers of Central Asia associate with their subjects. Therefore, my vassals must embrace Chagatai culture and language as their own.;Il est important que les dirigeants d'Asie centrale s'associent à leurs sujets. Par conséquent, mes vassaux doivent s'approprier la culture et la langue Chagatai.;;;;;;;;;;;;x
chagatai.4a;Do not, however, forget our Mongol ancestors!;Mais n'oubliez pas nos ancêtres mongols !;;;;;;;;;;;;x
chagatai.5;I am adopting Chagatai.;J'adopte le Chagatai.;;;;;;;;;;;;x
chagatai.5a;So be it!;Qu'il en soit ainsi !;;;;;;;;;;;;x
tajik.1;The Eastern Iranian peoples have changed much in the past few centuries - once, we shared much in common with our brothers and sisters to the west. Now, however, after centuries, we have mixed with many other peoples such as the Huns and the Turks, and we are starting to develop our own unique culture and language, Tajik.;Les peuples Iraniens de l'Est ont beaucoup changé au cours des derniers siècles - jadis, nous partagions beaucoup de choses en commun avec nos frères et sœurs de l'Ouest. Aujourd'hui, cependant, après des siècles, nous nous sommes mélangés avec beaucoup d'autres peuples comme les Huns et les Turcs, et nous commençons à développer notre propre culture et notre propre langue, le Tadjik.;;;;;;;;;;;;x
tajik.1a;We are still Persian, nevertheless.;Nous sommes quand même des perses.;;;;;;;;;;;;x
tajik.2;Tajik is spreading.;Le Tadjik se répand.;;;;;;;;;;;;x
tajik.2a;So it is!;Qu'il en soit ainsi !;;;;;;;;;;;;x
tajik.3;As Tajik is spreading across the realm, it is important my courtiers understand this new tongue.;Alors que le Tadjik s'étend à travers le royaume, il est important que mes courtisans comprennent cette nouvelle langue.;;;;;;;;;;;;x
tajik.3a;We must all speak Tajik.;Nous devons tous parler le Tadjik.;;;;;;;;;;;;x
tajik.4;It is important that the leaders of eastern Iran understand their subjects. Therefore, my vassals must embrace Tajik culture and language as their own.;Il est important que les dirigeants de l'est de l'Iran comprennent leurs sujets. Par conséquent, mes vassaux doivent s'approprier la culture et la langue Tadjik.;;;;;;;;;;;;x
tajik.4a;Do not, however, forget our Persian heritage!;Mais n'oubliez pas notre héritage perse !;;;;;;;;;;;;x
tajik.5;I am adopting Tajik.;J'adopte le Tadjik.;;;;;;;;;;;;x
tajik.5a;So be it!;Qu'il en soit ainsi !;;;;;;;;;;;;x
pashtun.1;We are the mountain peoples of Khorasan, and have lived here for centuries. We are not the same as our brothers and sisters from elsewhere in Iran - our culture is rugged and hard, not soft like theirs. We must differentiate ourselves as the Pashtun.;Nous sommes les peuples montagnards de Khorasan, et nous y vivons depuis des siècles. Nous ne sommes pas les mêmes que nos frères et sœurs d'ailleurs en Iran - notre culture est rude et dure, pas aussi douce que la leur. Nous devons nous différencier en tant que Pachtoune.;;;;;;;;;;;;x
pashtun.1a;We are still Persian, nevertheless.;Nous sommes quand même Perse.;;;;;;;;;;;;x
pashtun.2;Pashtun is spreading.;Le Pachtoune se répand.;;;;;;;;;;;;x
pashtun.2a;So it is!;Qu'il en soit ainsi !;;;;;;;;;;;;x
pashtun.3;As Pashtun is spreading across the realm, it is important my courtiers understand this new tongue.;Alors que le Pachtoune s'étend à travers le royaume, il est important que mes courtisans comprennent cette nouvelle langue.;;;;;;;;;;;;x
pashtun.3a;We must all speak Pashtun.;Nous devons tous parler pachtoune.;;;;;;;;;;;;x
pashtun.4;It is important that the leaders of eastern Iran understand their subjects. Therefore, my vassals must embrace Pashtun culture and language as their own.;Il est important que les dirigeants de l'est de l'Iran comprennent leurs sujets. Par conséquent, mes vassaux doivent s'approprier la culture et la langue pachtoune.;;;;;;;;;;;;x
pashtun.4a;Do not, however, forget our Persian heritage!;Mais n'oubliez pas notre héritage perse !;;;;;;;;;;;;x
pashtun.5;I am adopting Pashtun.;J'adopte le Pachtoune.;;;;;;;;;;;;x
pashtun.5a;So be it!;Qu'il en soit ainsi !;;;;;;;;;;;;x
