seljuk_momentum;Seljuk Momentum;Seljuk Momentum;Seljuk Momentum;;Seljuk Momentum;;;;;;;;;x
seljuk_momentum_desc;The conquest of Persia and Babylon was only the beginning - the Seljuks are ready and eager to conquer new lands in the Levant and Anatolia!;The conquest of Persia and Babylon was only the beginning - the Seljuks are ready and eager to conquer new lands in the Levant and Anatolia!;The conquest of Persia and Babylon was only the beginning - the Seljuks are ready and eager to conquer new lands in the Levant and Anatolia!;;The conquest of Persia and Babylon was only the beginning - the Seljuks are ready and eager to conquer new lands in the Levant and Anatolia!;;;;;;;;;x
adopted_ruler;Adopted Ruler;;;;;;;;;;;;;x
adopted_ruler_desc;This ruler was adopted into his or her dynasty. While legally their status as a family member is not necessarily in doubt, many do not view them as a rightful ruler.;;;;;;;;;;;;;x
old_age;Old Age;Old Age;Old Age;;Old Age;;;;;;;;;x
young_age;Young Age;Young Age;Young Age;;Young Age;;;;;;;;;x
opinion_amused;Amused;;;;;;;;;;;;;x
opinion_shamed_me;Shamed Me;;;;;;;;;;;;;x
trying_for_child;Trying for Child;;;;;;;;;;;;;x
trying_for_child_desc;This character is trying hard to conceive a child.;;;;;;;;;;;;;x
enlightening_conversation;Enlightening Conversation;;;;;;;;;;;;;x
opinion_played_a_good_game;Played a Good Game;;;;;;;;;;;;;x
muslim_paper_makers;Major Center of Paper Production;;;;;;;;;;;;;x
generous_ruler;Generous Ruler;;;;;;;;;;;;;x
holy_war_cooldown;Holy War Cooldown;;;;;;;;;;;;;x
coastal_republic_cooldown;Coastal Republic Cooldown;;;;;;;;;;;;;x
faction_cooldown;Faction Cooldown;;;;;;;;;;;;;x
stressed_life;Experiencing Much Stress;;;;;;;;;;;;;x
having_a_good_time;Having a Good Time;;;;;;;;;;;;;x
adopted_a_child;Adopted a Child;;;;;;;;;;;;;x
opinion_ignored_kosher_laws;Ignored Kosher Laws;;;;;;;;;;;;;x
opinion_respected_kosher_laws;Respected Kosher Laws;;;;;;;;;;;;;x
tolerant_of_minor_religious_differences;Tolerant of Minor Religious Differences;;;;;;;;;;;;;x
tolerant_of_minor_religious_differences_desc;This ruler accepts those who, while having the same religion as him or her, believe in or practice slightly different things which others may not necessarily like.;;;;;;;;;;;;;x
remembering_lost_love;Remembering First Love;;;;;;;;;;;;;x
remembering_lost_love_desc;Memories of an innocent, first love are currently haunting this character;;;;;;;;;;;;;x
financial_advice_from_friend;Business Advice from Old Friend;;;;;;;;;;;;;x
financial_advice_from_friend_desc;This patrician recently received some useful information from an old friend, and is using it to secure a number of profitable business deals;;;;;;;;;;;;;x
scammed_ruler;Fell for a Scam;;;;;;;;;;;;;x
scammed_ruler_desc;This ruler was gullible enough to fall for a scam.;;;;;;;;;;;;;x
polite_ruler;Polite ruler;;;;;;;;;;;;;x
convinced_me_to_be_vegetarian;Convinced to be vegetarian;;;;;;;;;;;;;x
agrees_with_me;Agrees with me;;;;;;;;;;;;;x
disagrees_with_me;Disagrees with me;;;;;;;;;;;;;x
participated_in_meditation_retreat;Participated in a Meditation Retreat;;;;;;;;;;;;;x
participated_in_meditation_retreat_desc;This character recently participated in a meditation retreat at a local Buddhist temple, where he or she engaged in various spiritual and meditative practices.;;;;;;;;;;;;;x
aaaaah_comet;Comet sighted!;;;;;;;;;;;;;x
aaaaah_comet_desc;A comet was sighted in this ruler's realm, decreasing the stability and sanity of its people. Surely a sign of the end of days!;;;;;;;;;;;;;x
good_omen_sighted;Good Omens;;;;;;;;;;;;;x
good_omen_sighted_desc;Recently several unusual phenomena happening in this ruler's realm have been interpreted as good omens.;;;;;;;;;;;;;x
byzantine_chaos;Byzantine Chaos;;;;;;;;;;;;;x
byzantine_chaos_desc;The end of the Macedonian dynasty, founded by the illustrious and brilliant Basil II, has left the empire in a troubled state. The military is in disarray, the treasury is greatly reduced, and the empire's borders are threatened by enemies on all sides.;;;;;;;;;;;;;x
opinion_corrected_me;Corrected me;;;;;;;;;;;;;x
opressive_ruler;Opressive ruler;;;;;;;;;;;;;x
opressive_ruler_desc;"Help! Help! I'm being oppressed!";;;;;;;;;;;;;x
listens_to_others;Listens to Others;;;;;;;;;;;;;x
listens_to_others_desc;This character is willing to consider others' suggestions and opinions, even if they criticize him or her.;;;;;;;;;;;;;x
good_conversation;Good conversation;;;;;;;;;;;;;x
arrogant_ruler;Arrogant Ruler;;;;;;;;;;;;;x
shiite_sayyid_ruler;Shiite Sayyid Ruler;;;;;;;;;;;;;x
shiite_sayyid_ruler_desc;This ruler is of descent from the Prophet's family, and as such is highly regarded by their Shiite vassals and soldiers.;;;;;;;;;;;;;x
business_partner_fraud;Business Partner Convicted of Fraud;;;;;;;;;;;;;x
business_partner_fraud_desc;One of this merchant's business associates was recently convicted of fraud.;;;;;;;;;;;;;x
having_stomachaches;Having stomachaches;;;;;;;;;;;;;x
VIET_supernatural_happenings;Supernatural Events;;;;;;;;;;;;;x
VIET_supernatural_happenings_desc;Bizarre events have occurred in this province, events that may have affected the population negatively.;;;;;;;;;;;;;x
VIET_kaiki_best_girl_was_here;Mysterious Conman;;;;;;;;;;;;;x
VIET_kaiki_best_girl_was_here_desc;A mysterious conman visited the area selling fake charms. But then again, were they actually real to begin with?;;;;;;;;;;;;;x
VIET_virile_ruler;Virile Ruler;;;;;;;;;;;;;x
VIET_virile_ruler_desc;This ruler just keeps going, and going, and going, and going, and going, and...;;;;;;;;;;;;;x
VIET_sex_failure;Lacks Stamina;;;;;;;;;;;;;x
VIET_sex_failure_desc;This character can't keep up when it comes to lovemaking.;;;;;;;;;;;;;x
VIET_shaft_head_tilt;Master Head Tilter;;;;;;;;;;;;;x
VIET_shaft_head_tilt_desc;This character uses bizarre-looking head tilts in order to emphasize their words and arguments. Strangely, it works.;;;;;;;;;;;;;x
VIET_loves_toothbrushing;Obsessed with Oral Hygiene;;;;;;;;;;;;;x
VIET_loves_toothbrushing_desc;"Just... need... to brush my teeth... one more time...";;;;;;;;;;;;;x
VIET_contemplating_diplomacy;Contemplating Diplomatic Matters;;;;;;;;;;;;;x
VIET_contemplating_martial;Contemplating Military Matters;;;;;;;;;;;;;x
VIET_contemplating_stewardship;Contemplating Economic Matters;;;;;;;;;;;;;x
VIET_contemplating_intrigue;Contemplating Matters of Intrigue;;;;;;;;;;;;;x
VIET_contemplating_learning;Contemplating Cultural Matters;;;;;;;;;;;;;x
VIET_wisdom_ruler;Wise Ruler;;;;;;;;;;;;;x
VIET_romantic_ruler;Feeling Romantic;;;;;;;;;;;;;x
VIET_romantic_ruler_desc;But if I know you, I know what you'll do\nYou'll love me at once, the way you did once upon a dream ;;;;;;;;;;;;;x
VIET_resists_temptation;Resists Temptation;;;;;;;;;;;;;x
VIET_resists_temptation_desc;It's too perilous!;;;;;;;;;;;;;x
opinion_eye_candy;Eye Candy;;;;;;;;;;;;;x
VIET_admiring_eye_candy;Eye Candy;;;;;;;;;;;;;x
VIET_admiring_eye_candy_desc;Oh my...;;;;;;;;;;;;;x
opinion_disturbing_fetish;Disturbing Fetish;;;;;;;;;;;;;x
VIET_incest_ruler_province;Ruler Married Sibling;;;;;;;;;;;;;x
VIET_incest_ruler_province_desc;The faithful in this province approve of this ruler's marriage to his or her sibling. Their wise and just union has, so it said, frightened the demons and brought nothing but good fortune and prosperity to this province!;;;;;;;;;;;;;x
VIET_religiously_tolerant_ruler;Tolerant of Religious Differences;;;;;;;;;;;;;x
VIET_religiously_tolerant_ruler_desc;"It just happens that I'm right and you're wrong, but I don't feel any ill-will or hatred towards you because of it.";;;;;;;;;;;;;x
VIET_feeling_thankful;Feeling Thankful;;;;;;;;;;;;;x
VIET_having_a_good_time;Having a Good Time;;;;;;;;;;;;;x
VIET_having_a_good_time_desc;Life is good, no?;;;;;;;;;;;;;x
VIET_huge_falafel_balls;Local Cook Made Huge Falafel Balls;;;;;;;;;;;;;x
VIET_huge_falafel_balls_desc;Those balls look so big and round!;;;;;;;;;;;;;x
VIET_great_hummus;Ate Some Good Hummus;;;;;;;;;;;;;x
VIET_great_hummus_desc;Hummus is a very delicious and nutrituous food dip made from cooked, mashed chickpeas usually blended with tahini, olive oil, lemon juice, salt and garlic.;;;;;;;;;;;;;x
VIET_ate_bad_food;Ate Bad Food;;;;;;;;;;;;;x
VIET_ate_bad_food_desc;"I'm suddenly not feeling that well...";;;;;;;;;;;;;x
VIET_hummus_hater;Hates Hummus;;;;;;;;;;;;;x
VIET_hummus_hater_desc;"You're insane! You're completely insane! You're like a unicorn - who in the world would ever hate hummus?";;;;;;;;;;;;;x
VIET_hummus_producing_region;Hummus Producing Region;;;;;;;;;;;;;x
VIET_hummus_producing_region_desc;This province is known for the quality of its hummus. Travelers everywhere come here to enjoy the soul of hummus!;;;;;;;;;;;;;x
VIET_enforcing_incest;Enforcing Incest;;;;;;;;;;;;;x
VIET_enforcing_incest_desc;The people in this province are encouraged by their ruler to understand the benefits of marriage between close kin. Any condemnation of such practices would be punished severely!;;;;;;;;;;;;;x
VIET_incest_is_good;Inbreeding is Good;;;;;;;;;;;;;x
VIET_incest_is_good_desc;To marry one's sibling, parent, or child is a great deed! This character has recently reflected on the immeasurable benefits of such a union, and is quite encouraged. Who wouldn't want to uphold justice and truth, bring peace to the world, and destroy evil, after all?;;;;;;;;;;;;;x
VIET_loves_own_children;My Children are Wonderful;;;;;;;;;;;;;x
VIET_loves_own_children_desc;"Isn't my child so cute? Oh my goodness! So cute!";;;;;;;;;;;;;x
VIET_practical_ruler;Practical Ruler;;;;;;;;;;;;;x
VIET_practical_ruler_desc;This character is not easily swayed by blind faith or ideology. They understand that sometimes, you just have to be practical.;;;;;;;;;;;;;x
VIET_incest_demon_exorcist;Exorcised Demons with Divine Marriage;;;;;;;;;;;;;x
VIET_incest_demon_exorcist_desc;There is clear evidence that this character's divine marriage with one of their close kin has successfully killed and exorcised evil spirits and encouraged spiritual peace and harmony around them.;;;;;;;;;;;;;x
VIET_obsessed_with_incest;Obsessed with Incest;;;;;;;;;;;;;x
VIET_obsessed_with_incest_desc;This character is obsessed with incest. It's rather disturbing for various reasons.;;;;;;;;;;;;;x
opinion_shared_activity;Shared Activity;;;;;;;;;;;;;x
opinion_is_mordred;Suffering from Parents' Sin of Incest;;;;;;;;;;;;;x
VIET_lancelot;In Lancelot's Likeness;;;;;;;;;;;;;x
VIET_lancelot_desc;People have compared this character to the legendary knight of Camelot, Sir Lancelot;;;;;;;;;;;;;x
VIET_perceval;In Perceval's Likeness;;;;;;;;;;;;;x
VIET_perceval_desc;People have compared this character to the legendary knight of Camelot, Sir Perceval;;;;;;;;;;;;;x
VIET_gawain;In Gawain's Likeness;;;;;;;;;;;;;x
VIET_gawain_desc;People have compared this character to the legendary knight of Camelot, Sir Gawain;;;;;;;;;;;;;x
VIET_galahad;In Galahad's Likeness;;;;;;;;;;;;;x
VIET_galahad_desc;People have compared this character to the legendary knight of Camelot, Sir Galahad;;;;;;;;;;;;;x
VIET_mordred;In Mordred's Likeness;;;;;;;;;;;;;x
VIET_mordred_desc;People have compared this character to the legendary traitor from Arthurian legend, Sir Mordred;;;;;;;;;;;;;x
VIET_has_excalibur;Excalibur;;;;;;;;;;;;;x
VIET_has_excalibur_desc;This character possesses a very powerful sword said to have supernatural powers. Could it be the legendary sword of King Arthur?;;;;;;;;;;;;;x
VIET_annoyed_ruler;Annoyed;;;;;;;;;;;;;x
VIET_annoyed_ruler_desc;"Dammit, will you just stop with it already!";;;;;;;;;;;;;x
VIET_good_herbs;Herbs;;;;;;;;;;;;;x
VIET_good_herbs_desc;"Drink enough of these potions, and you will have the abilities to transcend and bend reality itself!";;;;;;;;;;;;;x
VIET_opinion_great_gift;Great Gift;;;;;;;;;;;;;x
VIET_skeptical_ruler;Skeptical;;;;;;;;;;;;;x
VIET_skeptical_ruler_desc;This ruler is very skeptical.;;;;;;;;;;;;;x
VIET_center_volcanic_eruption;Volcanic Eruption;;;;;;;;;;;;;x
VIET_center_volcanic_eruption_desc;A volcano recently erupted in this province, causing much damage. It will take years for the locals to rebuild.;;;;;;;;;;;;;x
VIET_near_volcanic_eruption;Near Volcanic Eruption;;;;;;;;;;;;;x
VIET_near_volcanic_eruption_desc;This province happened to be near a volcanic eruption. Though it did not suffer any immediate damage, the resulting clouds of smoke spread here, affecting the productivity of the land.;;;;;;;;;;;;;x
VIET_war_ideas;Cunning War Plans;;;;;;;;;;;;;x
VIET_war_problems;Military Setbacks;;;;;;;;;;;;;x
VIET_location_sogdian_fair_normal;Sogdian Fair (Normal);;;;;;;;;;;;;x
VIET_location_sogdian_fair_normal_desc;This province's lord is currently hosting a normal Sogdian fair. People from all across the Silk Road are gathering here to trade and have fun!;;;;;;;;;;;;;x
VIET_location_sogdian_fair_max;Sogdian Fair (Max);;;;;;;;;;;;;x
VIET_location_sogdian_fair_max_desc;This province's lord is currently hosting a Fair of Max. People from all across the Silk Road are gathering here to trade and have fun, as well as engage each other in an atmosphere of religious tolerance and interaction!;;;;;;;;;;;;;x
VIET_location_sogdian_fair_tirmah;Sogdian Fair (Tirmah);;;;;;;;;;;;;x
VIET_location_sogdian_fair_tirmah_desc;This province's lord is currently hosting a Tirmah Fair. People from all across the Silk Road are gathering here to trade and have fun! They must beware, though, for defective goods can be sold at the Tirmah Fair without penalty!;;;;;;;;;;;;;x
VIET_location_sogdian_fair_mxyrh;Sogdian Fair (Mxyrh);;;;;;;;;;;;;x
VIET_location_sogdian_fair_mxyrh_desc;This province's lord is currently hosting a Mxyrh Fair. People from all across the Silk Road are gathering here to trade and have fun! They must beware, though, for at this fair, there is a fun tradition where one's belongings can be "stolen" by friends and family!;;;;;;;;;;;;;x
VIET_sogdian_fair_silk;Bought Silk;;;;;;;;;;;;;x
VIET_sogdian_fair_silk_desc;"I just love this texture, it feels so... silky...";;;;;;;;;;;;;x
VIET_sogdian_fair_spices;Bought Spices;;;;;;;;;;;;;x
VIET_sogdian_fair_spices_desc;The spice must flow.;;;;;;;;;;;;;x
VIET_sogdian_fair_lacquer;Bought Laquerware;;;;;;;;;;;;;x
VIET_sogdian_fair_lacquer_desc;Made in China, of high quality;;;;;;;;;;;;;x
VIET_sogdian_fair_incense;Bought Incense;;;;;;;;;;;;;x
VIET_sogdian_fair_incense_desc;Incense is like smoke to some, perfume of the heavens to others.;;;;;;;;;;;;;x
VIET_sogdian_fair_horse_normal;Bought Horses of Normal Quality;;;;;;;;;;;;;x
VIET_sogdian_fair_horse_normal_desc;"Neighhhhh.";;;;;;;;;;;;;x
VIET_good_music;Heard some Good Music;;;;;;;;;;;;;x
VIET_good_music_desc;If music be the food of love, play on!;;;;;;;;;;;;;x
VIET_tirmah_fair_tricked;Tricked at the Tirmah Fair;;;;;;;;;;;;;x
VIET_tirmah_fair_tricker;Tricked someone at the Tirmah Fair;;;;;;;;;;;;;x
VIET_sogdian_fair_didnt_purchase;Chose Not to Purchase Something at the Fair;;;;;;;;;;;;;x
VIET_sogdian_fair_didnt_purchase_desc;Apparently this person prefers window shopping;;;;;;;;;;;;;x
VIET_sogdian_fair_horses;Bought Horses of Great Quality;;;;;;;;;;;;;x
VIET_sogdian_fair_horses_desc;Never have there been such horses of such ability and strength!;;;;;;;;;;;;;x
VIET_sogdian_fair_fruits;Bought Fruits;;;;;;;;;;;;;x
VIET_sogdian_fair_fruits_desc;"Can I have a taste of your melons?";;;;;;;;;;;;;x
VIET_sogdian_fair_wines;Bought Fine Wines;;;;;;;;;;;;;x
VIET_sogdian_fair_wines_desc;Wine is the drink of true men and women.;;;;;;;;;;;;;x
VIET_sogdian_fair_haircloth;Bought Haircloth;;;;;;;;;;;;;x
VIET_sogdian_fair_haircloth_desc;Unstylish, coarse, and barbaric - but very practical. Only cowards and pansies wear silk - real men wear haircloth!;;;;;;;;;;;;;x
VIET_sogdian_fair_drink;Bought a Nice Drink;;;;;;;;;;;;;x
VIET_sogdian_fair_drink_desc;*slurp*;;;;;;;;;;;;;x
VIET_sogdian_fair_exotic_food;Bought Exotic Food;;;;;;;;;;;;;x
VIET_sogdian_fair_exotic_food_desc;"Don't worry, usually it's already dead by the time you put it in your mouth. Usually.";;;;;;;;;;;;;x
VIET_sogdian_fair_jewelry;Bought Jewelry;;;;;;;;;;;;;x
VIET_sogdian_fair_jewelry_desc;Jewels are a noble's best friend.;;;;;;;;;;;;;x
VIET_sogdian_fair_ivory;Bought Carved Ivory;;;;;;;;;;;;;x
VIET_sogdian_fair_ivory_desc;Made from dead elephants, carved by master craftsmen.;;;;;;;;;;;;;x
VIET_sogdian_fair_rugs;Bought Persian Rugs;;;;;;;;;;;;;x
VIET_sogdian_fair_rugs_desc;Comfortable, these rugs have many different uses: for decoration, for a sleeping surface, for sweeping dirt under, for tumbling on, etc.;;;;;;;;;;;;;x
VIET_sogdian_fair_baicao;Bought Baicao;;;;;;;;;;;;;x
VIET_sogdian_fair_baicao_desc;A special plant known to the Chinese as "Baicao," or "white grass," that originates from certain regions of the steppes - it is poisonous and deadly!;;;;;;;;;;;;;x
VIET_dreaming_of_silk_road;Dreaming of the Silk Road;;;;;;;;;;;;;x
VIET_comfort_food;Ate Comfort Food;;;;;;;;;;;;;x
VIET_beef_eater_rumor;Beef Eater;;;;;;;;;;;;;x
VIET_beef_eater_rumor_desc;This character dared to eat beef, or so the rumors say! If true, this is very bad karma indeed!;;;;;;;;;;;;;x
VIET_loves_kebabs;Loves Kebabs;;;;;;;;;;;;;x
VIET_loves_kebabs_desc;"Kebabs are wonderful! More kebabs! Bring them here!";;;;;;;;;;;;;x
VIET_hates_kebabs;Hates Kebabs;;;;;;;;;;;;;x
VIET_hates_kebabs_desc;This character hates Kebabs, and detests how they are invading Indian cuisine.;;;;;;;;;;;;;x
VIET_special_rock;Special Rock;;;;;;;;;;;;;x
VIET_special_rock_desc;This character possesses a beautiful, unique rock.;;;;;;;;;;;;;x
VIET_kobold_infestation;Kobolds;;;;;;;;;;;;;x
VIET_kobold_infestation_desc;There are stories about how the mines in this province have recently been infested with Kobolds, goblin-like creatures. According to some, that would explain the frequent problems the mines here have been facing.;;;;;;;;;;;;;x
VIET_magical_napkins;Magical Fire-Proof Napkin;;;;;;;;;;;;;x
VIET_magical_napkins_desc;This ruler has napkins from Persia that are fire-proof. They are coated with abestos (said to come from fire-breathing salamanders) which gives them this special property.;;;;;;;;;;;;;x
VIET_bad_acne;Bad Acne;;;;;;;;;;;;;x
VIET_bad_acne_desc;This character has to remember that popping their pimples isn't a good idea.;;;;;;;;;;;;;x
VIET_santa_claus_visiting;Charitable Holy Man;;;;;;;;;;;;;x
VIET_santa_claus_visiting_desc;Ho ho ho! A holy man is said to travel around these parts, giving gifts to children and the needy and spreading good cheer.;;;;;;;;;;;;;x
VIET_eating_candy;Delicious Candy;;;;;;;;;;;;;x
VIET_eating_candy_desc;Candy is a good source of sugar, which most people don't get enough of these days.;;;;;;;;;;;;;x
VIET_nutcracker;Beautiful Nutcracker;;;;;;;;;;;;;x
VIET_nutcracker_desc;This character possesses a beautiful nutcracker, made of exquisite wood and crafted by expert craftsmen.;;;;;;;;;;;;;x
VIET_toymaker_province;Toymakers of [VIET_toymaker_province.GetName];;;;;;;;;;;;;x
VIET_toymaker_province_desc;The craftsmen of [VIET_toymaker_province.GetName] are known for their beautifully-made toys.;;;;;;;;;;;;;x
VIET_beautiful_toys;Toys from [VIET_toymaker_province.GetName];;;;;;;;;;;;;x
VIET_beautiful_toys_desc;This child has some wonderful toys. What a lucky kid!;;;;;;;;;;;;;x
VIET_toys_ruler_support;Toymaking Industry Supported;;;;;;;;;;;;;x
VIET_toys_ruler_support_desc;The rulers of [VIET_toymaker_province.GetName] have given the local toymakers some financial support.;;;;;;;;;;;;;x
VIET_toys_ruler_didnt_support;Didn't Support Toymaking Industry;;;;;;;;;;;;;x
VIET_toys_ruler_didnt_support_desc;What a grinch! This character refused to support the local toymaking industry. Surely children all over the world do not like such a horrible, horrible person.;;;;;;;;;;;;;x
VIET_toys_present_to_ruler;Decorative Toys;;;;;;;;;;;;;x
VIET_toys_present_to_ruler_desc;Some toys are so beautiful that they're better used as household decorations, to show lowly commoners just how powerful and wealthy you are.;;;;;;;;;;;;;x
VIET_toymaking_connections;Toymaking Connections;;;;;;;;;;;;;x
VIET_toymaking_connections_desc;This character has connections with the world-famous toymakers of [VIET_toymaker_province.GetName].;;;;;;;;;;;;;x
VIET_toymaking_boom;Toymaking Boom;;;;;;;;;;;;;x
VIET_toymaking_boom_desc;Due to recent economic developments, the world-famous toymakers of [VIET_toymaker_province.GetName] are accruing more profits than usual!;;;;;;;;;;;;;x
VIET_good_exercise;Good Exercise;;;;;;;;;;;;;x
VIET_good_exercise_desc;A bit of exercise does wonders.;;;;;;;;;;;;;x
VIET_headless_chicken;Owns Headless Chicken;;;;;;;;;;;;;x
VIET_headless_chicken_desc;This character owns a most fascinating chicken. Its previous owner, a farmer, tried beheading it, but only partly succeeded. The chicken still lives, for now, despite not having a head!;;;;;;;;;;;;;x
VIET_hoax_catcher;Hoax Buster;;;;;;;;;;;;;x
VIET_hoax_catcher_desc;Conmen and charlatans beware! This character, whether through their vast knowledge or their keen senses, can detect a hoax from miles away.;;;;;;;;;;;;;x
VIET_province_wolf_attacks;Wolf Attacks;;;;;;;;;;;;;x
VIET_province_wolf_attacks_desc;A sudden surge in wolf attacks has led to the disruption of the herding industry.;;;;;;;;;;;;;x
VIET_province_fishing_boom;Fishing Boom;;;;;;;;;;;;;x
VIET_province_fishing_boom_desc;The population of fish in the waters surrounding this province have increased significantly - more fish for everyone!;;;;;;;;;;;;;x
VIET_using_earwax_lip_balm;Earwax Lipbalm;;;;;;;;;;;;;x
VIET_using_earwax_lip_balm_desc;Lipbalm made using human earwax. It's surprisingly effective!;;;;;;;;;;;;;x
VIET_im_curious;Curious;;;;;;;;;;;;;x
VIET_im_curious_desc;"I'm Curious! I'm Curious! I'm Curious!";;;;;;;;;;;;;x
VIET_loves_cute_maids;Maid-lover;;;;;;;;;;;;;x
VIET_loves_cute_maids_desc;This character has a known weakness to attractive young maids...;;;;;;;;;;;;;x
VIET_leader_angered_peasants;Angered the Peasants;;;;;;;;;;;;;x
VIET_leader_angered_peasants_desc;"Help! Help! We're being repressed!";;;;;;;;;;;;;x
VIET_pun_lover;Pun Lover;;;;;;;;;;;;;x
VIET_pun_lover_desc;How punny! This character enjoys making puns.;;;;;;;;;;;;;x
VIET_abacus_item;Abacus;;;;;;;;;;;;;x
VIET_abacus_item_desc;This character owns a quality abacus.;;;;;;;;;;;;;x
VIET_new_expensive_cosmetics;Expensive Cosmetics and Perfumes;;;;;;;;;;;;;x
VIET_new_expensive_cosmetics_desc;This character smells and looks really nice.;;;;;;;;;;;;;x
VIET_loves_cute_maids;Maid Lover;;;;;;;;;;;;;x
VIET_loves_cute_maids_desc;This lord has a thing for pretty young maids...;;;;;;;;;;;;;x
VIET_leader_angered_merchants;Angered the Merchants;;;;;;;;;;;;;x
VIET_leader_angered_merchants_desc;This character has proven that he or she is not business-friendly.;;;;;;;;;;;;;x
VIET_province_good_whores;Good Whores;;;;;;;;;;;;;x
VIET_province_good_whores_desc;This province is known for the quality of its courtersans and houses of ill repute. At the least, it helps stimulate the economy.;;;;;;;;;;;;;x
VIET_province_merchant_peasant_dispute;Dispute Between Peasants and Merchants;;;;;;;;;;;;;x
VIET_province_merchant_peasant_dispute_desc;There have been a number of disputes between peasants and merchants in this province, leading to violence and other disruptions to civil order. The authorities are trying to placate both sides.;;;;;;;;;;;;;x
VIET_province_using_old_stones;Using Old Stones;;;;;;;;;;;;;x
VIET_deviant_opinion;Deviant Opinion;;;;;;;;;;;;;x
VIET_deviant_opinion_desc;This character has... odd preferences, to put it lightly.;;;;;;;;;;;;;x
VIET_province_incest_couple;Incestuous Couple;;;;;;;;;;;;;x
VIET_province_incest_couple_desc;In one of this province's villages, two siblings lusted after one another. They ran away so they could marry elsewhere, where no one would know them. Nevertheless, this turn of events has left many locals feeling enraged and fearful of divine retribution.;;;;;;;;;;;;;x
VIET_dislikes_hipsters;Dislikes Pretentious Art;;;;;;;;;;;;;x
VIET_dislikes_hipsters_desc;"This is too 'deep' for me.";;;;;;;;;;;;;x
VIET_province_landslide;Landslide;;;;;;;;;;;;;x
VIET_province_landslide_desc;This province recently suffered from a major landslide, leading to the deaths of many and the widespread destruction of property.;;;;;;;;;;;;;x
VIET_province_strong_lads;Strong Lads;;;;;;;;;;;;;x
VIET_province_strong_lads_desc;The young men of this province have achieved some level of renown for their bravery and skill in war.;;;;;;;;;;;;;x
VIET_going_to_Scarborough_Fair;Scarborough Fair;;;;;;;;;;;;;x
VIET_going_to_Scarborough_Fair_desc;This character has heard that great song, Scarborough Fair, and he or she has been enlightened by it. Onwards, as they say, to Scarborough Fair!;;;;;;;;;;;;;x
