#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
tp_town_1_zor;Temple Village;;;;;;;;;;;;;x
tp_town_2_zor;Temple Town;;;;;;;;;;;;;x
zoroastrian_honesty;Zoroastrians especially value honesty;;;;;;;;;;;;;x
zoroastrian_chastity;Zoroastrians loath chastity;;;;;;;;;;;;;x
d_sacred_fire_guard;Sacred Fire Guardians;;;;;;;;;;;;;x
d_sacred_fire_guard_adj;Guardians;;;;;;;;;;;;;x
HEADGUARD;Head Guard;;;;;;;;;;;;;x
HEADGUARD_FOA;The mighty;;;;;;;;;;;;;x
zoroastrian_celibacy;Zoroastrians especially loath celibacy;;;;;;;;;;;;;x
zoroastrian_deceitfulness;Zoroastrians especially loath diceitfulness;;;;;;;;;;;;;x
zoroastrian_hedonism;Zoroastrians value hedonism;;;;;;;;;;;;;x
zoroastrian_lustfulness;Zoroastrians value lustfulness;;;;;;;;;;;;;x
EVTDESC1000094008;[From.GetTitledFirstName] and [From.Spouse.GetTitledFirstName] have gotten married. We can collect a Royal Aid Duty to pay for the ceremonies.;;;;;;;;;;;;;x
EVTOPTA1000094008;Yes, it is everyone's concern;;;;;;;;;;;;;x
EVTOPTB1000094008;No, people respect wealth!;;;;;;;;;;;;;x
zoroastrian_not_married;Marriage is a duty!;;;;;;;;;;;;;x
EVTNAME1000094010;Preparations to rebuild Persepolis;;;;;;;;;;;;;x
EVTDESC1000094010;You have decided to rebuild the capital of the ancient Persian empire. You comission quarries to deliver large amounts of marble and gather masons from around the realm to build it. How ambitious should this project be?;;;;;;;;;;;;;x
EVTOPTA1000094010;Rebuild just the royal palace.;;;;;;;;;;;;;x
EVTOPTB1000094010;Rebuild the entire city.;;;;;;;;;;;;;x
EVTOPTC1000094010;Make it even greater than it was!;;;;;;;;;;;;;x
rebuild_persepolis;Rebuild Persepolis;;;;;;;;;;;;;x
rebuild_persepolis_desc;Now that you consolidated your power over the heartland of the Persian empire, you can rebuild the ancient Achaemenid capital.;;;;;;;;;;;;;x
EVTNAME1000094011;Persepolis rebuilt!;;;;;;;;;;;;;x
EVTDESC1000094011;The new city is almost complete. What do you want to work on as a great project to complete the city? You can rebuild the ancient library to further our scholars' work, you can reconstruct the irrigation system to allow you to support more troops, or you can rebuild the Gate of all nations to dazzle the emmisaries from the poeples you subjugated.;;;;;;;;;;;;;x
EVTOPTA1000094011;Rebuild the library.;;;;;;;;;;;;;x
EVTOPTB1000094011;Reconstruct the irrigation system.;;;;;;;;;;;;;x
EVTOPTC1000094011;Rebuild the Gate of all nations.;;;;;;;;;;;;;x
rebuilding_persepolis_local;Rebuilding of the city is in progress, construct buildings in your capital.;;;;;;;;;;;;;x
persepolis_library;Library of Persepolis.;;;;;;;;;;;;;x
persepolis_irrigation;Extensive irrigation system.;;;;;;;;;;;;;x
persepolis_gate;Gate of all nations.;;;;;;;;;;;;;x
vassal_blinding_decision_persian;Blind [Root.GetTitledFirstName];;;;;;;;;;;;;x
vassal_blinding_decision_persian_desc;As [Root.GetSheHe] is your prisoner, you may give the order to permanently blind [Root.GetTitledFirstName] and then setting [Root.GetHerHim] free. This is a common Persian way of dealing with political rivals without outright killing them, as a blind [Root.GetManWoman] is of little threat to the throne;;;;;;;;;;;;;x
nick_with_immortal_soul;of Immortal Soul;;;;;;;;;;;;;x
nick_the_mazdayasnian;the Mazdayasnian;;;;;;;;;;;;;x
EVTNAME_ZOR_500;Nowruz Invitations Sent;;;;;;;;;;;;;x
EVTDESC_ZOR_500;It is nearly time for the Nowruz celebration, invitations to come have been sent to your subjects;;;;;;;;;;;;;x
EVTOPTA_ZOR_500;Great.;;;;;;;;;;;;;x
EVTNAME_ZOR_501;Nowruz Invitation Recieved;;;;;;;;;;;;;x
EVTDESC_ZOR_501;Your liege has sent you an invitation for the Nowruz celebration, will you be attending?;;;;;;;;;;;;;x
EVTOPTA_ZOR_501;Accept the Invitation.;;;;;;;;;;;;;x
EVTOPTB_ZOR_501;Decline the Invitation.;;;;;;;;;;;;;x
EVTNAME_ZOR_502;Nowruz Invitation Declined!;;;;;;;;;;;;;x
EVTDESC_ZOR_502;One of your invited guests has declined your invitation;;;;;;;;;;;;;x
EVTOPTA_ZOR_502;That is dissapointing.;;;;;;;;;;;;;x
EVTNAME_ZOR_503;Nowruz Celebration Commences;;;;;;;;;;;;;x
EVTDESC_ZOR_503;Now that the guests have arrived, the Nowruz celebration can begin.;;;;;;;;;;;;;x
EVTOPTA_ZOR_503;Wonderful.;;;;;;;;;;;;;x
EVTNAME_ZOR_504;Nowruz Celebration Ends;;;;;;;;;;;;;x
EVTDESC_ZOR_504;The celebration is over now that the New Year has came and past.;;;;;;;;;;;;;x
EVTOPTA_ZOR_504;Til next year.;;;;;;;;;;;;;x
EVTNAME_ZOR_505;Nowruz Celebration Ends;;;;;;;;;;;;;x
EVTDESC_ZOR_505;The celebration is over now that the New Year has came and past.;;;;;;;;;;;;;x
EVTOPTA_ZOR_505;Til next year.;;;;;;;;;;;;;x
EVTNAME_ZOR_505;Chaharshanbe Suri;;;;;;;;;;;;;x
EVTDESC_ZOR_505;To celebrate the New Year, the practice of Chaharshanbe Suri reenacts the process of the changing alignment of the planets through jumping through hoops of fire.;;;;;;;;;;;;;x
EVTOPTA_ZOR_505;Through the fire I go;;;;;;;;;;;;;x
EVTOPTB_ZOR_505;Isn't this dangerous?;;;;;;;;;;;;;x
celebrate_nowruz;Celebrate Nowruz;;;;;;;;;;;;;x
emperor_female_iranian;Banbishnan;;;;;;;;;;;;;x
rebuild_ctesiphon;Rebuild Ctesiphon;;;;;;;;;;;;;x
rebuild_nahrawan_canal;Rebuild Nahrawan Canal;;;;;;;;;;;;;x
rebuild_nahrawan_canal_desc;Now that Ctesiphon is rebuilt, we can restore the glorious canal to restore the breadbasket of the empire;;;;;;;;;;;;;x
EVTNAME_ZOR_1;Sunni Decline in Province;;;;;;;;;;;;;x
EVTDESC_ZOR_1;Due to the low religious authority of the Sunni faith, people have embraced another religion in this province;;;;;;;;;;;;;x
EVTOPTA_ZOR_1;Horrid news.;;;;;;;;;;;;;x
EVTNAME_ZOR_2;Spread of Yazdanism;;;;;;;;;;;;;x
EVTDESC_ZOR_2;Yazdanism is spreading like wildfire among our Kurdish subjects;;;;;;;;;;;;;x
EVTOPTA_ZOR_2;Horrid news.;;;;;;;;;;;;;x
zurvanism_DESC;Zurvanism is a branch of Zoroastrianism that believes in the existence of Zurvan, a genderless god of of infinite time (and space), for whom there is no distinction between good and evil. Zurvan is the parent of the two opposites representing the good god Ahura Mazda and the evil Angra Mainyu, unlike normal Zoroastrianism,where Ahura Mazda is the Supreme Being, Zurvanism was further divided,by its three schools of thought, Aesthetic, Fatalistic and Materialistic.;;;;;;;;;;;;;x
yazidi;Yazdanism;;;;;;;;;;;;;x
restore_archegos;Restore the Archegos;;;;;;;;;;;;;x
form_guardians_of_light;Form Guardians of Light;;;;;;;;;;;;;x
self_castration;Self Castration;;;;;;;;;;;;;x
become_a_vegetarian;Become a Vegetarian;;;;;;;;;;;;;x
vegetarian;Vegetarian;;;;;;;;;;;;;x
vegetarian_desc;This character has forgone consuming meat;;;;;;;;;;;;;x
elect;Elect;;;;;;;;;;;;;x
elect_desc;This character is a member of the Manichean Elect, making them paragons of virtue;;;;;;;;;;;;;x
extreme_devotion;Extreme Devotion;;;;;;;;;;;;;x
extreme_devotion_desc;This character has proved their devotion to an extreme by having themselves castrated;;;;;;;;;;;;;x
reestablish_old_provinces;Re-establish Old Provincial Names;;;;;;;;;;;;;x
become_a_vegetarian_desc;Become a vegetarian to show your devotion to your faith.;;;;;;;;;;;;;x
fund_shahnameh;Fund Shahnameh;;;;;;;;;;;;;x
self_castration_desc;As a devoted Manichee, end your desire to the physical flesh as a sign of devotion;;;;;;;;;;;;;x
fund_shahnameh_addition;Fund Addition to the Shahnameh;;;;;;;;;;;;;;x
mandaeism;Mandaeism;;;;;;;;;;;;;x
mazdaki_DESC;Mazdak was a Zoroastrian priest;;;;;;;;;;;;;x
mandaeism_DESC;This dualistic faith;;;;;;;;;;;;;x
sogdian;Sogdian;;;;;;;;;;;;;x
nahrawan_canal;Nahrawan Canal;;;;;;;;;;;;;x
ctesiphon_library;Library of Ctesiphon;;;;;;;;;;;;;x
EVTDESCRoM.26091;With the Archegos landed in Samarqand and a proper Maincaen Shah in Sogdia, a holy order has been created to defend these lands;;;;;;;;;;;;;x
restore_archegos_desc;Now that Samarqand has been captured by our divine forces, we can properly seat the Archegos in Samarqand;;;;;;;;;;;;;x
form_guardians_of_light_desc;Now that the Archegos has been properly landed in Samarqand, we should establish a order of holy warriors to defend the land;;;;;;;;;;;;;x
reestablish_old_provinces_desc;Re-establish Old Sassanid Era Names; now that we have retaken our empire, we can bring back the Sassanian Era Provincial Names;;;;;;;;;;;;x
fund_shahnameh_desc;Fund Shanameh, the epic poem of the old Zoroastrian Dynasties, the national epic of the Iranian peoples.;;;;;;;;;;;;;x
celebrate_nowruz_desc;It is nearly time for Nowruz, or the Persian New Year, we should start preparing in advance and send invitations to the subjects;;;;;;;;;;;;;x
rebuild_ctesiphon_desc;Now that we hold all of the Persian Empire, we can now rebuild the grand capital of the Sassanid Empire;;;;;;;;;;;;;x
fund_shahnameh_addition_desc;Fund an addition to the Shahnameh to record the tales of your predescesor;;;;;;;;;;;;;x
yazidi_DESC;Yazidis believe that God created the world and left seven angels in charge, the chief of whom is the Peacock Angel, Malek Taus, often mistakenly confused with the Abrahamic faith's Satan. The Yazidi religion is mainly held by ethnic Kurds, living in Zagros mountains. The religion is syncretic and include elements from old Mesopotamian religions, Zoroastrianism, Christianity, and others. While this religion is distinct and unique, in game-terms Yazdanism is considered a Zoroastrian heresy.;;;;;;;;;;;;;x
priscillian_carnivore;Carnivourous Clergy;;;;;;;;;;;;;x
priscillian_carnivre_desc;This Priscillianist priest, monk, or nun eats meat, in direct violation of the traditions and ascetic, ecclesiastical requirements of the Priscillian sect. To do this is considered a grave sin and makes the cleric unworthy of their position.;;;;;;;;;;;;;x
donamonaprisc_decadent;Defier of Asceticism;;;;;;;;;;;;;x
donamonaprisc_decadent_desc;This character is decadent and lives in excess and/or in counter to their faith's paramount virtues of asceticism. He or she makes a mockery of their religion and has earned the ire and disgust of all virtuous members of his or her faith.;;;;;;;;;;;;;x
priscillian_vegetarian;Priscillian Vegetarian;;;;;;;;;;;;;x
priscillian_vegetarian_desc;This Priscillian character is a vegetarian. If he or she is a clergyman, this is mandated of their faith and office. If this character is a layman, they have demonstrated their true devotion to the Priscillian faith.;;;;;;;;;;;;;x
opinion_refused_djiorgwyba;Refused Djiorgwyba;;;;;;;;;;;;;x
opinion_djiorgwyba;Djiorgwyba;;;;;;;;;;;;;x
opinion_refused_nowruz;Refused Nowruz;;;;;;;;;;;;;x
opinion_nowruz;Nowruz;;;;;;;;;;;;;x
