W_L_145286;http://en.wikipedia.org/wiki/Galba;http://fr.wikipedia.org/wiki/Galba;http://de.wikipedia.org/wiki/Galba;http://pl.wikipedia.org/wiki/Galba;http://es.wikipedia.org/wiki/Galba;http://it.wikipedia.org/wiki/Servio_Sulpicio_Galba_(imperatore_romano);http://cs.wikipedia.org/wiki/Galba;http://hu.wikipedia.org/wiki/Servius_Sulpicius_Galba_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145285;http://en.wikipedia.org/wiki/Otho;http://fr.wikipedia.org/wiki/Othon_(empereur_romain);http://de.wikipedia.org/wiki/Otho;http://pl.wikipedia.org/wiki/Marek_Salwiusz_Oton;http://es.wikipedia.org/wiki/Ot%C3%B3n;http://it.wikipedia.org/wiki/Otone;http://cs.wikipedia.org/wiki/Otho;http://hu.wikipedia.org/wiki/Marcus_Salvius_Otho_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145284;http://en.wikipedia.org/wiki/Vitellius;http://fr.wikipedia.org/wiki/Vitellius;http://de.wikipedia.org/wiki/Vitellius;http://pl.wikipedia.org/wiki/Witeliusz;http://es.wikipedia.org/wiki/Vitelio;http://it.wikipedia.org/wiki/Vitellio;http://cs.wikipedia.org/wiki/Vitellius;http://hu.wikipedia.org/wiki/Aulus_Vitellius_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145281;http://en.wikipedia.org/wiki/Vespasian;http://fr.wikipedia.org/wiki/Vespasien;http://de.wikipedia.org/wiki/Vespasian;http://pl.wikipedia.org/wiki/Wespazjan;http://es.wikipedia.org/wiki/Tito_Flavio_Vespasiano;http://it.wikipedia.org/wiki/Tito_Flavio_Vespasiano;http://cs.wikipedia.org/wiki/Vespasianus;http://hu.wikipedia.org/wiki/Titus_Flavius_Vespasianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145282;http://en.wikipedia.org/wiki/Titus;http://fr.wikipedia.org/wiki/Titus_(empereur_romain);http://de.wikipedia.org/wiki/Titus;http://pl.wikipedia.org/wiki/Tytus_Flawiusz;http://es.wikipedia.org/wiki/Tito;http://it.wikipedia.org/wiki/Tito_(imperatore_romano);http://cs.wikipedia.org/wiki/Titus;http://hu.wikipedia.org/wiki/Titus_Flavius_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145283;http://en.wikipedia.org/wiki/Domitian;http://fr.wikipedia.org/wiki/Domitien;http://de.wikipedia.org/wiki/Domitian;http://pl.wikipedia.org/wiki/Domicjan;http://es.wikipedia.org/wiki/Domiciano;http://it.wikipedia.org/wiki/Domiziano;http://cs.wikipedia.org/wiki/Domitianus;http://hu.wikipedia.org/wiki/Titus_Flavius_Domitianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145280;http://en.wikipedia.org/wiki/Nerva;http://fr.wikipedia.org/wiki/Nerva;http://de.wikipedia.org/wiki/Nerva;http://pl.wikipedia.org/wiki/Nerwa;http://es.wikipedia.org/wiki/Nerva;http://it.wikipedia.org/wiki/Marco_Cocceio_Nerva;http://cs.wikipedia.org/wiki/Nerva;http://hu.wikipedia.org/wiki/Marcus_Cocceius_Nerva_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145279;http://en.wikipedia.org/wiki/Trajan;http://fr.wikipedia.org/wiki/Trajan;http://de.wikipedia.org/wiki/Trajan;http://pl.wikipedia.org/wiki/Trajan;http://es.wikipedia.org/wiki/Trajano;http://it.wikipedia.org/wiki/Traiano;http://cs.wikipedia.org/wiki/Traianus;http://hu.wikipedia.org/wiki/Marcus_Ulpius_Traianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145278;http://en.wikipedia.org/wiki/Hadrian;http://fr.wikipedia.org/wiki/Hadrien;http://de.wikipedia.org/wiki/Hadrian_(Kaiser);http://pl.wikipedia.org/wiki/Hadrian;http://es.wikipedia.org/wiki/Adriano;http://it.wikipedia.org/wiki/Publio_Elio_Traiano_Adriano;http://cs.wikipedia.org/wiki/Hadrianus;http://hu.wikipedia.org/wiki/Publius_Aelius_Hadrianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145277;http://en.wikipedia.org/wiki/Antoninus_Pius;http://fr.wikipedia.org/wiki/Antonin_le_Pieux;http://de.wikipedia.org/wiki/Antoninus_Pius;http://pl.wikipedia.org/wiki/Antoninus_Pius;http://es.wikipedia.org/wiki/Antonino_P%C3%ADo;http://it.wikipedia.org/wiki/Antonino_Pio;http://cs.wikipedia.org/wiki/Antoninus_Pius;http://hu.wikipedia.org/wiki/Titus_Aurelius_Antoninus_Pius_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145276;http://en.wikipedia.org/wiki/Lucius_Verus;http://fr.wikipedia.org/wiki/Lucius_Verus;http://de.wikipedia.org/wiki/Lucius_Verus;http://pl.wikipedia.org/wiki/Lucjusz_Werus;http://es.wikipedia.org/wiki/Lucio_Vero;http://it.wikipedia.org/wiki/Lucio_Vero;http://cs.wikipedia.org/wiki/Lucius_Verus;http://hu.wikipedia.org/wiki/Lucius_Verus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145274;http://en.wikipedia.org/wiki/Marcus_Aurelius;http://fr.wikipedia.org/wiki/Marc_Aur%C3%A8le;http://de.wikipedia.org/wiki/Mark_Aurel;http://pl.wikipedia.org/wiki/Marek_Aureliusz;http://es.wikipedia.org/wiki/Marco_Aurelio;http://it.wikipedia.org/wiki/Marco_Aurelio;http://cs.wikipedia.org/wiki/Marcus_Aurelius;http://hu.wikipedia.org/wiki/Marcus_Aurelius_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145275;http://en.wikipedia.org/wiki/Commodus;http://fr.wikipedia.org/wiki/Commode_(empereur);http://de.wikipedia.org/wiki/Commodus;http://pl.wikipedia.org/wiki/Kommodus;http://es.wikipedia.org/wiki/C%C3%B3modo;http://it.wikipedia.org/wiki/Commodo;http://cs.wikipedia.org/wiki/Commodus;http://hu.wikipedia.org/wiki/Commodus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145273;http://en.wikipedia.org/wiki/Pertinax;http://fr.wikipedia.org/wiki/Pertinax;http://de.wikipedia.org/wiki/Pertinax_(R%C3%B6mischer_Kaiser);http://pl.wikipedia.org/wiki/Pertynaks;http://es.wikipedia.org/wiki/Pertinax;http://it.wikipedia.org/wiki/Pertinace;http://cs.wikipedia.org/wiki/Pertinax_(c%C3%ADsa%C5%99);http://hu.wikipedia.org/wiki/Publius_Helvius_Pertinax_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145272;http://en.wikipedia.org/wiki/Didius_Julianus;http://fr.wikipedia.org/wiki/Didius_Julianus;http://de.wikipedia.org/wiki/Didius_Julianus;http://pl.wikipedia.org/wiki/Didiusz_Julianus;http://es.wikipedia.org/wiki/Didio_Juliano;http://it.wikipedia.org/wiki/Didio_Giuliano;http://cs.wikipedia.org/wiki/Didius_Iulianus;http://hu.wikipedia.org/wiki/Marcus_Didius_Iulianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145269;http://en.wikipedia.org/wiki/Septimius_Severus;http://fr.wikipedia.org/wiki/Septime_S%C3%A9v%C3%A8re;http://de.wikipedia.org/wiki/Septimius_Severus;http://pl.wikipedia.org/wiki/Septymiusz_Sewer;http://es.wikipedia.org/wiki/Septimio_Severo;http://it.wikipedia.org/wiki/Settimio_Severo;http://cs.wikipedia.org/wiki/Septimius_Severus;http://hu.wikipedia.org/wiki/Lucius_Septimius_Severus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145271;http://en.wikipedia.org/wiki/Publius_Septimius_Geta;http://fr.wikipedia.org/wiki/Publius_Septimius_Geta;http://de.wikipedia.org/wiki/Geta_(Kaiser);http://pl.wikipedia.org/wiki/Geta_(cesarz);http://es.wikipedia.org/wiki/Publius_Septimius_Geta;http://it.wikipedia.org/wiki/Geta;http://cs.wikipedia.org/wiki/Geta;http://hu.wikipedia.org/wiki/Publius_Septimius_Geta_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145270;http://en.wikipedia.org/wiki/Caracalla;http://fr.wikipedia.org/wiki/Caracalla;http://de.wikipedia.org/wiki/Caracalla;http://pl.wikipedia.org/wiki/Karakalla;http://es.wikipedia.org/wiki/Caracalla;http://it.wikipedia.org/wiki/Caracalla;http://cs.wikipedia.org/wiki/Caracalla;http://hu.wikipedia.org/wiki/Marcus_Aurelius_Caracalla_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145268;http://en.wikipedia.org/wiki/Macrinus;http://fr.wikipedia.org/wiki/Macrin;http://de.wikipedia.org/wiki/Macrinus;http://pl.wikipedia.org/wiki/Makrynus;http://es.wikipedia.org/wiki/Macrino;http://it.wikipedia.org/wiki/Macrino;http://cs.wikipedia.org/wiki/Macrinus;http://hu.wikipedia.org/wiki/Marcus_Opellius_Macrinus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145267;http://en.wikipedia.org/wiki/Elagabalus;http://fr.wikipedia.org/wiki/H%C3%A9liogabale;http://de.wikipedia.org/wiki/Elagabal;http://pl.wikipedia.org/wiki/Heliogabal_(cesarz_rzymski);http://es.wikipedia.org/wiki/Heliog%C3%A1balo;http://it.wikipedia.org/wiki/Eliogabalo;http://cs.wikipedia.org/wiki/Heliogabalus;http://hu.wikipedia.org/wiki/Marcus_Aurelius_Elagabalus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145266;http://en.wikipedia.org/wiki/Severus_Alexander;http://fr.wikipedia.org/wiki/S%C3%A9v%C3%A8re_Alexandre;http://de.wikipedia.org/wiki/Severus_Alexander;http://pl.wikipedia.org/wiki/Aleksander_Sewer;http://es.wikipedia.org/wiki/Alejandro_Severo;http://it.wikipedia.org/wiki/Alessandro_Severo;http://cs.wikipedia.org/wiki/Alexander_Severus;http://hu.wikipedia.org/wiki/Marcus_Severus_Alexander_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145265;http://en.wikipedia.org/wiki/Maximinus_Thrax;http://fr.wikipedia.org/wiki/Maximin_Ier_le_Thrace;http://de.wikipedia.org/wiki/Maximinus_Thrax;http://pl.wikipedia.org/wiki/Maksymin_Trak;http://es.wikipedia.org/wiki/Maximino_el_Tracio;http://it.wikipedia.org/wiki/Massimino_Trace;http://cs.wikipedia.org/wiki/Maximinus_Thrax;http://hu.wikipedia.org/wiki/Maximinus_Thrax_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145259;http://en.wikipedia.org/wiki/Gordian_I;http://fr.wikipedia.org/wiki/Gordien_Ier;http://de.wikipedia.org/wiki/Gordian_I.;http://pl.wikipedia.org/wiki/Gordian_I;http://es.wikipedia.org/wiki/Gordiano_I;http://it.wikipedia.org/wiki/Gordiano_I;http://cs.wikipedia.org/wiki/Gordianus_I.;http://hu.wikipedia.org/wiki/I._Marcus_Antonius_Gordianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145260;http://en.wikipedia.org/wiki/Gordian_II;http://fr.wikipedia.org/wiki/Gordien_II;http://de.wikipedia.org/wiki/Gordian_II.;http://pl.wikipedia.org/wiki/Gordian_II;http://es.wikipedia.org/wiki/Gordiano_II;http://it.wikipedia.org/wiki/Gordiano_II;http://cs.wikipedia.org/wiki/Gordianus_II.;http://hu.wikipedia.org/wiki/II._Marcus_Antonius_Gordianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145264;http://en.wikipedia.org/wiki/Pupienus;http://fr.wikipedia.org/wiki/Maxime_Pupien;http://de.wikipedia.org/wiki/Pupienus;http://pl.wikipedia.org/wiki/Pupien;http://es.wikipedia.org/wiki/Pupieno;http://it.wikipedia.org/wiki/Marco_Clodio_Pupieno_Massimo;http://cs.wikipedia.org/wiki/Pupienus;http://hu.wikipedia.org/wiki/Marcus_Clodius_Pupienus_Maximus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145263;http://en.wikipedia.org/wiki/Balbinus;http://fr.wikipedia.org/wiki/Balbin;http://de.wikipedia.org/wiki/Balbinus;http://pl.wikipedia.org/wiki/Balbin;http://es.wikipedia.org/wiki/Balbino;http://it.wikipedia.org/wiki/Decimo_Celio_Calvino_Balbino;http://cs.wikipedia.org/wiki/Balbinus;http://hu.wikipedia.org/wiki/Decimus_Caelius_Calvinus_Balbinus;;;;;;x;
W_L_145262;http://en.wikipedia.org/wiki/Gordian_III;http://fr.wikipedia.org/wiki/Gordien_III;http://de.wikipedia.org/wiki/Gordian_III.;http://pl.wikipedia.org/wiki/Gordian_III;http://es.wikipedia.org/wiki/Gordiano_III;http://it.wikipedia.org/wiki/Gordiano_III;http://cs.wikipedia.org/wiki/Gordianus_III.;http://hu.wikipedia.org/wiki/III._Marcus_Antonius_Gordianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_70526;http://en.wikipedia.org/wiki/Philip_the_Arab;http://fr.wikipedia.org/wiki/Philippe_l%27Arabe;http://de.wikipedia.org/wiki/Philippus_Arabs;http://pl.wikipedia.org/wiki/Filip_I_Arab;http://es.wikipedia.org/wiki/Filipo_el_%C3%81rabe;http://it.wikipedia.org/wiki/Filippo_l%27Arabo;http://cs.wikipedia.org/wiki/Philippus_Arabs;http://hu.wikipedia.org/wiki/Philippus_Arabs_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145258;http://en.wikipedia.org/wiki/Trajan_Decius;http://fr.wikipedia.org/wiki/D%C3%A8ce;http://de.wikipedia.org/wiki/Decius_(Kaiser);http://pl.wikipedia.org/wiki/Decjusz_(cesarz_rzymski);http://es.wikipedia.org/wiki/Decio;http://it.wikipedia.org/wiki/Decio;http://cs.wikipedia.org/wiki/Decius;http://hu.wikipedia.org/wiki/Caius_Traianus_Decius_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145257;http://en.wikipedia.org/wiki/Trebonianus_Gallus;http://fr.wikipedia.org/wiki/Tr%C3%A9bonien_Galle;http://de.wikipedia.org/wiki/Trebonianus_Gallus;http://pl.wikipedia.org/wiki/Trebonian_Gallus;http://es.wikipedia.org/wiki/Treboniano_Galo;http://it.wikipedia.org/wiki/Gaio_Vibio_Treboniano_Gallo;http://cs.wikipedia.org/wiki/Trebonianus_Gallus;http://hu.wikipedia.org/wiki/Caius_Trebonianus_Gallus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145256;http://en.wikipedia.org/wiki/Aemilianus;http://fr.wikipedia.org/wiki/%C3%89milien;http://de.wikipedia.org/wiki/Aemilianus_(Kaiser);http://pl.wikipedia.org/wiki/Emilian_(cesarz);http://es.wikipedia.org/wiki/Emiliano;http://it.wikipedia.org/wiki/Emiliano_(imperatore_romano);http://cs.wikipedia.org/wiki/Aemilianus;http://hu.wikipedia.org/wiki/Marcus_Aemilius_Aemilianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
W_L_145254;http://en.wikipedia.org/wiki/Valerian_(emperor);http://fr.wikipedia.org/wiki/Val%C3%A9rien;http://de.wikipedia.org/wiki/Valerian;http://pl.wikipedia.org/wiki/Walerian_I;http://es.wikipedia.org/wiki/Valeriano;http://it.wikipedia.org/wiki/Valeriano;http://cs.wikipedia.org/wiki/Valerianus;http://hu.wikipedia.org/wiki/Publius_Aurelius_Valerianus_r%C3%B3mai_cs%C3%A1sz%C3%A1r;;;;;;x;
