#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTCOCC.2;Wandering alone in the woods at night is a very bad idea;De se promener seul dans la forêt pendant la nuit est une très mauvaise idée.;;;;;;;;;;;;x
EVTOPTDOCC.2;Why not? My life is worthless anyway;Pourquoi pas ? Ma vie ne vaut rien de toute facon.;;;;;;;;;;;;x
EVTOPTEOCC.2;This cute courtier seems more intresting than that...;Ce courtisan mignon semble être plus intéressant que cela...;;;;;;;;;;;;x
EVTNAMEOCC.3;A pleasant midnight stroll;Une promenade de minuit agréable;;;;;;;;;;;;x
EVTDESC_OCC_3;I snuck out past the guards and walked off into the woods, blazing my own trail. Soon enough, I was rambling, enjoying the bright moonlight, and gazing up at the stars. The fresh air makes me feel so alive!;Je me suis faufilé devant les gardes et j'ai marché dans les bois, traçant ma propre voie. Bientôt, je me promenais, profitant du clair de lune, regardant les étoiles. Cet air frais me fait me sentir si vivant !;I snuck out past the guards and walked off into the woods, blazing my own trail. Soon enough, I was rambling, enjoying the bright moonlight, gazing up at the stars. The fresh air makes me feel so alive!;;I snuck out past the guards and walked off into the woods, blazing my own trail. Soon enough, I was rambling, enjoying the bright moonlight, gazing up at the stars. The fresh air makes me feel so alive!;;;;;;;;;x
EVTOPTAOCC.3;I've needed this for too long;J'ai eu besoin de ceci pendant trop longtemps.;;;;;;;;;;;;x
EVTOPTBOCC.3;I feel energized!;Je me sens plein[Root.GetNoneE] d'énergie !;Ich fühle mich voller Energie!;;¡Me siento lleno/a de fuerza!;;;;;;;;;x
EVTTOOLTIP_OCC_3;But...why do I feel like I'm being watched?;Mais... j'ai l'impression d'être surveillé.;But...I feel like I'm being watched.;;But...I feel like I'm being watched.;;;;;;;;;x
EVTDESC_OCC_4;A gust of cold wind enveloped me, and a deep chill sunk itself deep into my bones. Feeling scared, I fell to my knees, and something rushed me from the trees. Opening my eyes, I found myself at the entrance of a dark, dense thicket, the branches overhead blocking out all but a few thin, silvery rays of moonlight. A tall thin figure, clad in black robes, beckoned me forwards.;J'ai eu peur, je suis tombé à genoux et quelque chose m'a fait sortir des arbres. En ouvrant les yeux, je me trouvai à l'entrée d'un maquis sombre et dense, les branches en surplomb qui bloquaient tous les rayons de lune, sauf quelques-uns, minces et argentés. Une silhouette haute et mince, vêtue de robes noires, me fit signe d'avancer.;Feeling scared, I fell to my knees, and something rushed me from the trees. Opening my eyes, I found myself at the entrance of a dark, dense thicket, the branches overhead blocking out all but a few thin, silvery rays of moonlight. A tall thin figure, clad in black robes, beckoned me forwards.;;Feeling scared, I fell to my knees, and something rushed me from the trees. Opening my eyes, I found myself at the entrance of a dark, dense thicket, the branches overhead blocking out all but a few thin, silvery rays of moonlight. A tall thin figure, clad in black robes, beckoned me forwards.;;;;;;;;;x
EVTOPTAOCC.4;Help!;À l'aide !;;;;;;;;;;;;x
EVTTOOLTIP_OCC_4;[Root.GetBestName] follows into the darkness...;[Root.GetBestName] suit dans l'obscurité...;[Root.GetBestName] follows into the darkness...;;[Root.GetBestName] follows into the darkness...;;;;;;;;;x
EVTNAMEOCC.8;The Dance of the Dead;La danse des morts;;;;;;;;;;;;x
EVTDESC_OCC_8;The figure led me deeper into the thicket, where we came upon four men gathered about a blazing fire. One was dressed in the regalia of a king -- another, the vestments of a high priest -- the next, the filthy rags of a peasant -- the last, the rich finery of a merchant. They summoned me over to join in with them in the Dance of the Dead...;La figure me conduisit plus profondément dans le buisson, où nous trouvâmes quatre hommes rassemblés autour d'un feu ardent. L'un revêtait les vêtements d'un roi, l'autre, les vêtements d'un grand prêtre, le second, les haillons sales d'un paysan, le dernier, la riche parure d'un marchand. Ils m'ont convoqué pour me joindre à eux dans la Danse des morts...;The figure led me deeper into the thicket, where we came upon four men gathered about a blazing fire. One was dressed in the regalia of a king, another, the vestments of a high priest, the next, the filthy rags of a peasant, the last, the rich finery of a merchant. They summoned me over to join in with them in the Dance of the Dead...;;The figure led me deeper into the thicket, where we came upon four men gathered about a blazing fire. One was dressed in the regalia of a king, another, the vestments of a high priest, the next, the filthy rags of a peasant, the last, the rich finery of a merchant. They summoned me over to join in with them in the Dance of the Dead...;;;;;;;;;x
EVTOPTAOCC.8;What is this?;Qu'est-ce que c'est ?;;;;;;;;;;;;x
EVTTOOLTIP_OCC_8;[Root.GetBestName] is led into the middle of the circle of fire.;[Root.GetBestName] est conduit au milieu du cercle de feu.;[Root.GetBestName] is led into the middle of the circle of fire.;;[Root.GetBestName] is led into the middle of the circle of fire.;;;;;;;;;x
EVTDESC_OCC_5;As if time had stopped still, I was numb with fear, but still I wanted to go! And the blaze of the fire did no hurt upon me as I walked onto the coals! Then we danced, and we pranced, and I sang with them -- all had death in their eyes!;Comme si le temps s'était arrêté, j'étais engourdi de peur mais je voulais quand même y aller ! Et la flamme du feu ne me fit pas de mal en marchant sur les charbons! Puis nous avons dansé, et nous avons dansé, et j'ai chanté avec eux -- tous avaient la mort dans leurs yeux !;As if time had stopped still I was numb with fear but still I wanted to go! And the blaze of the fire did no hurt upon me as I walked onto the coals! Then we danced, and we pranced, and I sang with them -- all had death in their eyes!;;As if time had stopped still I was numb with fear but still I wanted to go! And the blaze of the fire did no hurt upon me as I walked onto the coals! Then we danced, and we pranced, and I sang with them -- all had death in their eyes!;;;;;;;;;x
EVTOPTAOCC.5;These dead are so lively!;Ces morts sont si vivants !;;;;;;;;;;;;x
EVTTOOLTIP_OCC_5;[Root.GetBestName] dances with the dead.;[Root.GetBestName] danse avec les morts.;[Root.GetBestName] dances with the dead.;;[Root.GetBestName] dances with the dead.;;;;;;;;;x
EVTNAMEOCC.6;Everything ends;Tout se termine;;;;;;;;;;;;x
EVTDESC_OCC_6;As we dance the circle of death, I feel myself growing lighter, and my mind dulls as I slowly slip into a trance. Suddenly, the dance stops -- the sound of a twig snapping could only mean that my guards are searching for me!;Alors que nous dansons le cercle de la mort, je me sens de plus en plus léger, et mon esprit s'assombrit alors que je me glisse lentement dans une transe. Soudain, la danse s'arrête -- le bruit d'une brindille qui claque pourrait signifier que mes gardes me cherchent !;As we dance the circle of death, I feel myself growing lighter, and my mind dulls as I slowly slip into a trance. Suddenly, the dance stops -- the sound of a twig snapping could only mean that my guards are searching for me!;;As we dance the circle of death, I feel myself growing lighter, and my mind dulls as I slowly slip into a trance. Suddenly, the dance stops -- the sound of a twig snapping could only mean that my guards are searching for me!;;;;;;;;;x
EVTOPTAOCC.6;Let us dance until the world's ending!;Dansons jusqu'à la fin du monde !;;;;;;;;;;;;x
EVTOPTB_OCC_6;Run, run! For the love of [Root.Religion.GetRandomGodName], run!;Cours, cours ! Pour l'amour de [Root.Religion.GetRandomGodName], cours !;Run, run! For the love of [Root.Religion.GetRandomGodName], run!;;Run, run! For the love of [Root.Religion.GetRandomGodName], run!;;;;;;;;;x
EVTOPTCOCC.6;I will leave this place... with something...;Je vais quitter cet endroit ... avec quelque chose ...;;;;;;;;;;;;x
EVTNAMEOCC.7;Waking up;Le réveil;;;;;;;;;;;;x
EVTDESC_OCC_7;I awoke in my own bed weak and sweating. The servants told me that they had found me alone in a clearing, my clothing charred and tattered but I miraculously unharmed. I asked them about the skeletons and the thicket, but they just looked at me with worried eyes and shook their heads. It seems I am the only living witness to these events.;Je me suis réveillé dans mon lit faible et transpirant. Les serviteurs m'ont dit qu'ils m'avaient trouvé seul dans une clairière, que mes vêtements étaient brûlés et en lambeaux, mais que j'étais miraculeusement indemne. Je leur ai posé des questions sur les squelettes et les fourrés, mais ils m'ont juste regardé avec leurs yeux inquiets et ils ont secoué la tête. Il semble que je sois le seul témoin vivant de ces événements.;I awoke in my own bed weak and sweating. The servants told me that they had found me alone in a clearing, my clothing charred and tattered but I miraculously unharmed. I asked them about the skeletons and the thicket, but they just looked at me with worried eyes and shook their heads. It seems I am the only living witness to these events.;;I awoke in my own bed weak and sweating. The servants told me that they had found me alone in a clearing, my clothing charred and tattered but I miraculously unharmed. I asked them about the skeletons and the thicket, but they just looked at me with worried eyes and shook their heads. It seems I am the only living witness to these events.;;;;;;;;;x
EVTTOOLTIP_OCC_7;[Root.GetBestName] takes off into the undergrowth, and doesn't look back!;[Root.GetBestName] s'envole dans les sous-bois, et ne regarde pas en arrière !;[Root.GetBestName] takes off into the undergrowth, and doesn't look back!;;[Root.GetBestName] takes off into the undergrowth, and doesn't look back!;;;;;;;;;x
EVTOPTA_OCC_7;No I'll never go dancing no more, 'till I dance with the dead.;Non, je n'irai plus jamais danser jusqu'à ce que je danse avec les morts.;No I'll never go dancing no more, 'till I dance with the dead.;;No I'll never go dancing no more, 'till I dance with the dead.;;;;;;;;;x
EVTOPTB_OCC_7;Listen everyone! I danced with the Dead!;Écoutez tout le monde ! J'ai dancé avec les morts !;;;;;;;;;;;;x
danced_with_the_dead;Danced with the Dead;Dansé avec les morts;Danced with the Dead;;Danced with the Dead;;;;;;;;;x
