#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
tatar.meltingpot.a;We are still the sons of the great Khan.;We are still the sons of the great Khan.;We are still the sons of the great Khan.;;We are still the sons of the great Khan.;;;;;;;;;x
tatar.meltingpot.b;No.;No.;No.;;No.;;;;;;;;;x
tatar.meltingpot2.desc;I'm becoming Tatar.;I'm becoming Tatar.;I'm becoming Tatar.;;I'm becoming Tatar.;;;;;;;;;x
tatar.meltingpot2.a;I will become Tatar.;I will become Tatar.;I will become Tatar.;;I will become Tatar.;;;;;;;;;x
tatar.meltingpot2.b;Do nothing.;Do nothing.;Do nothing.;;Do nothing.;;;;;;;;;x
chagatai.1;Though our ancestors were warriors, nomadic conquerors, we have settled down in Central Asia, adopting the local language and customs of the native Persian and Turkish peoples. Because of this, we are beginning to form a new, Chagatai identity and language.;;;;;;;;;;;;;x
chagatai.1a;We will still honor our Mongol predecessors, nevertheless.;;;;;;;;;;;;;x
chagatai.2;Chagatai is spreading.;;;;;;;;;;;;;x
chagatai.2a;So it is, Insha'Allah!;;;;;;;;;;;;;x
chagatai.3;As Chagatai is spreading across the realm, it is important my courtiers understand this new tongue.;;;;;;;;;;;;;x
chagatai.3a;We must all speak Chagatai.;;;;;;;;;;;;;x
chagatai.4;It is important that the rulers of Central Asia associate with their subjects. Therefore, my vassals must embrace Chagatai culture and language as their own.;;;;;;;;;;;;;x
chagatai.4a;Do not, however, forget our Mongol ancestors!;;;;;;;;;;;;;x
chagatai.5;I am adopting Chagatai.;;;;;;;;;;;;;x
chagatai.5a;So be it!;;;;;;;;;;;;;x
tajik.1;The Eastern Iranian peoples have changed much in the past few centuries - once, we shared much in common with our brothers and sisters to the west. Now, however, after centuries, we have mixed with many other peoples such as the Huns and the Turks, and we are starting to develop our own unique culture and language, Tajik.;;;;;;;;;;;;;x
tajik.1a;We are still Persian, nevertheless.;;;;;;;;;;;;;x
tajik.2;Tajik is spreading.;;;;;;;;;;;;;x
tajik.2a;So it is!;;;;;;;;;;;;;x
tajik.3;As Tajik is spreading across the realm, it is important my courtiers understand this new tongue.;;;;;;;;;;;;;x
tajik.3a;We must all speak Tajik.;;;;;;;;;;;;;x
tajik.4;It is important that the leaders of eastern Iran understand their subjects. Therefore, my vassals must embrace Tajik culture and language as their own.;;;;;;;;;;;;;x
tajik.4a;Do not, however, forget our Persian heritage!;;;;;;;;;;;;;x
tajik.5;I am adopting Tajik.;;;;;;;;;;;;;x
tajik.5a;So be it!;;;;;;;;;;;;;x
pashtun.1;We are the mountain peoples of Khorasan, and have lived here for centuries. We are not the same as our brothers and sisters from elsewhere in Iran - our culture is rugged and hard, not soft like theirs. We must differentiate ourselves as the Pashtun.;;;;;;;;;;;;;x
pashtun.1a;We are still Persian, nevertheless.;;;;;;;;;;;;;x
pashtun.2;Pashtun is spreading.;;;;;;;;;;;;;x
pashtun.2a;So it is!;;;;;;;;;;;;;x
pashtun.3;As Pashtun is spreading across the realm, it is important my courtiers understand this new tongue.;;;;;;;;;;;;;x
pashtun.3a;We must all speak Pashtun.;;;;;;;;;;;;;x
pashtun.4;It is important that the leaders of eastern Iran understand their subjects. Therefore, my vassals must embrace Pashtun culture and language as their own.;;;;;;;;;;;;;x
pashtun.4a;Do not, however, forget our Persian heritage!;;;;;;;;;;;;;x
pashtun.5;I am adopting Pashtun.;;;;;;;;;;;;;x
pashtun.5a;So be it!;;;;;;;;;;;;;x
EVTDESC_ROM_1000;The locals, whose vulgarate has changed so much from its classical roots, have begun to call themselves by the name of their conquerors--"Franc." The Romano-Gauls of Francia are becoming Frenchman.;;;;;;;;;;;;;x
EVTOPTA_ROM_1000;Pah! The peasants no longer want to be "Roman..." how fitting.;;;;;;;;;;;;;x
EVTOPTB_ROM_1000;Honhonhon civilizing baguette!A mon avis, la francais est la langue superieuse!;;;;;;;;;;;;;x
